county,precinct,office,district,party,candidate,votes,provisional,election_day,mail
York,West Manchester Township 5,Senator In The General Assembly (District 31),,REP,Dawn Keefer,1626,18,1153,455
York,Dillsburg Borough,Senator In The General Assembly (District 31),,REP,Dawn Keefer,1034,7,866,161
York,Dover Borough,Senator In The General Assembly (District 31),,REP,Dawn Keefer,678,7,596,75
York,Franklintown Borough,Senator In The General Assembly (District 31),,REP,Dawn Keefer,214,2,201,11
York,Goldsboro Borough,Senator In The General Assembly (District 31),,REP,Dawn Keefer,381,3,332,46
York,Lewisberry Borough,Senator In The General Assembly (District 31),,REP,Dawn Keefer,140,1,123,16
York,Manchester Borough,Senator In The General Assembly (District 31),,REP,Dawn Keefer,840,7,706,127
York,Mount Wolf Borough,Senator In The General Assembly (District 31),,REP,Dawn Keefer,500,6,445,49
York,Wellsville Borough,Senator In The General Assembly (District 31),,REP,Dawn Keefer,121,0,119,2
York,West York Borough 1,Senator In The General Assembly (District 31),,REP,Dawn Keefer,347,1,301,45
York,West York Borough 2,Senator In The General Assembly (District 31),,REP,Dawn Keefer,449,4,385,60
York,York Haven Borough,Senator In The General Assembly (District 31),,REP,Dawn Keefer,203,1,177,25
York,York City 1,Senator In The General Assembly (District 31),,REP,Dawn Keefer,135,0,113,22
York,York City 5,Senator In The General Assembly (District 31),,REP,Dawn Keefer,263,12,195,56
York,York City 6,Senator In The General Assembly (District 31),,REP,Dawn Keefer,139,9,108,22
York,York City 7,Senator In The General Assembly (District 31),,REP,Dawn Keefer,146,2,99,45
York,York City 8,Senator In The General Assembly (District 31),,REP,Dawn Keefer,190,2,143,45
York,York City 9-1,Senator In The General Assembly (District 31),,REP,Dawn Keefer,183,10,135,38
York,York City 9-2,Senator In The General Assembly (District 31),,REP,Dawn Keefer,129,5,104,20
York,York City 11,Senator In The General Assembly (District 31),,REP,Dawn Keefer,363,16,282,65
York,York City 12-1,Senator In The General Assembly (District 31),,REP,Dawn Keefer,217,8,156,53
York,York City 12-2,Senator In The General Assembly (District 31),,REP,Dawn Keefer,173,4,144,25
York,York City 12-3,Senator In The General Assembly (District 31),,REP,Dawn Keefer,211,5,170,36
York,York City 12-4,Senator In The General Assembly (District 31),,REP,Dawn Keefer,300,9,243,48
York,York City 13,Senator In The General Assembly (District 31),,REP,Dawn Keefer,148,2,124,22
York,York City 14-1,Senator In The General Assembly (District 31),,REP,Dawn Keefer,239,8,197,34
York,York City 14-2,Senator In The General Assembly (District 31),,REP,Dawn Keefer,317,12,238,67
York,York City 14-3,Senator In The General Assembly (District 31),,REP,Dawn Keefer,456,6,355,95
York,York City 15,Senator In The General Assembly (District 31),,REP,Dawn Keefer,266,4,195,67
York,Carroll Township,Senator In The General Assembly (District 31),,Total,Write-In,6,1,3,2
York,Conewago Township 1,Senator In The General Assembly (District 31),,Total,Write-In,3,0,2,1
York,Conewago Township 2,Senator In The General Assembly (District 31),,Total,Write-In,5,1,4,0
York,Dover Township 1,Senator In The General Assembly (District 31),,Total,Write-In,6,0,6,0
York,Dover Township 2,Senator In The General Assembly (District 31),,Total,Write-In,5,1,4,0
York,Dover Township 3,Senator In The General Assembly (District 31),,Total,Write-In,3,0,1,2
York,Dover Township 4,Senator In The General Assembly (District 31),,Total,Write-In,9,0,6,3
York,East Manchester Township,Senator In The General Assembly (District 31),,Total,Write-In,7,0,6,1
York,Fairview Township 1,Senator In The General Assembly (District 31),,Total,Write-In,1,0,1,0
York,Fairview Township 2,Senator In The General Assembly (District 31),,Total,Write-In,6,0,4,2
York,Fairview Township 3,Senator In The General Assembly (District 31),,Total,Write-In,4,0,3,1
York,Fairview Township 4,Senator In The General Assembly (District 31),,Total,Write-In,2,0,1,1
York,Franklin Township,Senator In The General Assembly (District 31),,Total,Write-In,8,0,5,3
York,Manchester Township 1,Senator In The General Assembly (District 31),,Total,Write-In,2,0,2,0
York,Manchester Township 2,Senator In The General Assembly (District 31),,Total,Write-In,2,0,2,0
York,Manchester Township 3,Senator In The General Assembly (District 31),,Total,Write-In,2,0,2,0
York,Manchester Township 4,Senator In The General Assembly (District 31),,Total,Write-In,3,0,3,0
York,Manchester Township 5,Senator In The General Assembly (District 31),,Total,Write-In,2,0,2,0
York,Manchester Township 6,Senator In The General Assembly (District 31),,Total,Write-In,1,0,0,1
York,Manchester Township 7,Senator In The General Assembly (District 31),,Total,Write-In,2,0,1,1
York,Monaghan Township,Senator In The General Assembly (District 31),,Total,Write-In,1,0,1,0
York,Newberry Township 1,Senator In The General Assembly (District 31),,Total,Write-In,5,0,4,1
York,Newberry Township 2,Senator In The General Assembly (District 31),,Total,Write-In,6,0,6,0
York,Newberry Township 3,Senator In The General Assembly (District 31),,Total,Write-In,3,0,3,0
York,Warrington Township,Senator In The General Assembly (District 31),,Total,Write-In,0,0,0,0
York,Washington Township,Senator In The General Assembly (District 31),,Total,Write-In,3,0,3,0
York,West Manchester Township 1,Senator In The General Assembly (District 31),,Total,Write-In,2,0,1,1
York,West Manchester Township 2,Senator In The General Assembly (District 31),,Total,Write-In,3,0,2,1
York,West Manchester Township 3,Senator In The General Assembly (District 31),,Total,Write-In,0,0,0,0
York,West Manchester Township 4,Senator In The General Assembly (District 31),,Total,Write-In,3,0,3,0
York,West Manchester Township 5,Senator In The General Assembly (District 31),,Total,Write-In,3,0,2,1
York,Dillsburg Borough,Senator In The General Assembly (District 31),,Total,Write-In,3,0,2,1
York,Dover Borough,Senator In The General Assembly (District 31),,Total,Write-In,3,0,2,1
York,Franklintown Borough,Senator In The General Assembly (District 31),,Total,Write-In,1,0,1,0
York,Goldsboro Borough,Senator In The General Assembly (District 31),,Total,Write-In,3,0,2,1
York,Lewisberry Borough,Senator In The General Assembly (District 31),,Total,Write-In,1,0,1,0
York,Manchester Borough,Senator In The General Assembly (District 31),,Total,Write-In,1,0,1,0
York,Mount Wolf Borough,Senator In The General Assembly (District 31),,Total,Write-In,2,0,2,0
York,Wellsville Borough,Senator In The General Assembly (District 31),,Total,Write-In,0,0,0,0
York,West York Borough 1,Senator In The General Assembly (District 31),,Total,Write-In,4,0,3,1
York,West York Borough 2,Senator In The General Assembly (District 31),,Total,Write-In,4,1,2,1
York,York Haven Borough,Senator In The General Assembly (District 31),,Total,Write-In,0,0,0,0
York,York City 1,Senator In The General Assembly (District 31),,Total,Write-In,3,0,3,0
York,York City 5,Senator In The General Assembly (District 31),,Total,Write-In,3,0,3,0
York,York City 6,Senator In The General Assembly (District 31),,Total,Write-In,0,0,0,0
York,York City 7,Senator In The General Assembly (District 31),,Total,Write-In,1,0,1,0
York,York City 8,Senator In The General Assembly (District 31),,Total,Write-In,0,0,0,0
York,York City 9-1,Senator In The General Assembly (District 31),,Total,Write-In,3,1,2,0
York,York City 9-2,Senator In The General Assembly (District 31),,Total,Write-In,1,0,1,0
York,York City 11,Senator In The General Assembly (District 31),,Total,Write-In,1,0,1,0
York,York City 12-1,Senator In The General Assembly (District 31),,Total,Write-In,3,0,3,0
York,York City 12-2,Senator In The General Assembly (District 31),,Total,Write-In,3,1,1,1
York,York City 12-3,Senator In The General Assembly (District 31),,Total,Write-In,1,0,0,1
York,York City 12-4,Senator In The General Assembly (District 31),,Total,Write-In,3,0,3,0
York,York City 13,Senator In The General Assembly (District 31),,Total,Write-In,1,0,1,0
York,York City 14-1,Senator In The General Assembly (District 31),,Total,Write-In,0,0,0,0
York,York City 14-2,Senator In The General Assembly (District 31),,Total,Write-In,1,0,1,0
York,York City 14-3,Senator In The General Assembly (District 31),,Total,Write-In,2,0,2,0
York,York City 15,Senator In The General Assembly (District 31),,Total,Write-In,7,1,5,1
York,Conewago Township 1,Representative In The General Assembly (District 47) 2 Year Term,,DEM,Edward Ritter,1059,14,577,468
York,Conewago Township 2,Representative In The General Assembly (District 47) 2 Year Term,,DEM,Edward Ritter,548,3,325,220
York,East Manchester Township,Representative In The General Assembly (District 47) 2 Year Term,,DEM,Edward Ritter,1654,30,707,917
York,Hellam Township 1,Representative In The General Assembly (District 47) 2 Year Term,,DEM,Edward Ritter,451,4,261,186
York,Hellam Township 2,Representative In The General Assembly (District 47) 2 Year Term,,DEM,Edward Ritter,566,3,335,228
York,Manchester Township 1,Representative In The General Assembly (District 47) 2 Year Term,,DEM,Edward Ritter,371,8,260,103
York,Manchester Township 2,Representative In The General Assembly (District 47) 2 Year Term,,DEM,Edward Ritter,592,6,354,232
York,Manchester Township 3,Representative In The General Assembly (District 47) 2 Year Term,,DEM,Edward Ritter,830,11,596,223
York,Manchester Township 4,Representative In The General Assembly (District 47) 2 Year Term,,DEM,Edward Ritter,530,12,306,212
York,Manchester Township 5,Representative In The General Assembly (District 47) 2 Year Term,,DEM,Edward Ritter,801,5,491,305
York,Manchester Township 6,Representative In The General Assembly (District 47) 2 Year Term,,DEM,Edward Ritter,769,14,444,311
York,Manchester Township 7,Representative In The General Assembly (District 47) 2 Year Term,,DEM,Edward Ritter,620,6,340,274
York,Springettsbury Township 2,Representative In The General Assembly (District 47) 2 Year Term,,DEM,Edward Ritter,967,8,538,421
York,Springettsbury Township 3,Representative In The General Assembly (District 47) 2 Year Term,,DEM,Edward Ritter,1261,22,615,624
York,Springettsbury Township 7,Representative In The General Assembly (District 47) 2 Year Term,,DEM,Edward Ritter,612,8,402,202
York,Hallam Borough,Representative In The General Assembly (District 47) 2 Year Term,,DEM,Edward Ritter,484,9,338,137
York,Manchester Borough,Representative In The General Assembly (District 47) 2 Year Term,,DEM,Edward Ritter,454,6,289,159
York,Mount Wolf Borough,Representative In The General Assembly (District 47) 2 Year Term,,DEM,Edward Ritter,283,5,207,71
York,Wrightsville Borough 1,Representative In The General Assembly (District 47) 2 Year Term,,DEM,Edward Ritter,104,2,79,23
York,Wrightsville Borough 2,Representative In The General Assembly (District 47) 2 Year Term,,DEM,Edward Ritter,98,1,72,25
York,Wrightsville Borough 3,Representative In The General Assembly (District 47) 2 Year Term,,DEM,Edward Ritter,147,1,105,41
York,Conewago Township 1,Representative In The General Assembly (District 47) 2 Year Term,,REP,Joe D'Orsie,2003,15,1588,400
York,Conewago Township 2,Representative In The General Assembly (District 47) 2 Year Term,,REP,Joe D'Orsie,1075,7,903,165
York,East Manchester Township,Representative In The General Assembly (District 47) 2 Year Term,,REP,Joe D'Orsie,2935,29,1872,1034
York,Hellam Township 1,Representative In The General Assembly (District 47) 2 Year Term,,REP,Joe D'Orsie,1137,11,887,239
York,Hellam Township 2,Representative In The General Assembly (District 47) 2 Year Term,,REP,Joe D'Orsie,1372,17,1083,272
York,Manchester Township 1,Representative In The General Assembly (District 47) 2 Year Term,,REP,Joe D'Orsie,598,5,517,76
York,Manchester Township 2,Representative In The General Assembly (District 47) 2 Year Term,,REP,Joe D'Orsie,930,15,723,192
York,Manchester Township 3,Representative In The General Assembly (District 47) 2 Year Term,,REP,Joe D'Orsie,1307,33,1063,211
York,Manchester Township 4,Representative In The General Assembly (District 47) 2 Year Term,,REP,Joe D'Orsie,849,4,657,188
York,Manchester Township 5,Representative In The General Assembly (District 47) 2 Year Term,,REP,Joe D'Orsie,1240,7,944,289
York,Manchester Township 6,Representative In The General Assembly (District 47) 2 Year Term,,REP,Joe D'Orsie,1320,10,997,313
York,Manchester Township 7,Representative In The General Assembly (District 47) 2 Year Term,,REP,Joe D'Orsie,702,7,512,183
York,Springettsbury Township 2,Representative In The General Assembly (District 47) 2 Year Term,,REP,Joe D'Orsie,1582,9,1228,345
York,Springettsbury Township 3,Representative In The General Assembly (District 47) 2 Year Term,,REP,Joe D'Orsie,1562,21,975,566
York,Springettsbury Township 7,Representative In The General Assembly (District 47) 2 Year Term,,REP,Joe D'Orsie,754,13,572,169
York,Hallam Borough,Representative In The General Assembly (District 47) 2 Year Term,,REP,Joe D'Orsie,859,4,751,104
York,Manchester Borough,Representative In The General Assembly (District 47) 2 Year Term,,REP,Joe D'Orsie,838,8,707,123
York,Mount Wolf Borough,Representative In The General Assembly (District 47) 2 Year Term,,REP,Joe D'Orsie,509,7,454,48
York,Wrightsville Borough 1,Representative In The General Assembly (District 47) 2 Year Term,,REP,Joe D'Orsie,220,1,202,17
York,Wrightsville Borough 2,Representative In The General Assembly (District 47) 2 Year Term,,REP,Joe D'Orsie,239,3,218,18
York,Wrightsville Borough 3,Representative In The General Assembly (District 47) 2 Year Term,,REP,Joe D'Orsie,291,3,251,37
York,Conewago Township 1,Representative In The General Assembly (District 47) 2 Year Term,,Total,Write-In,10,0,5,5
York,Conewago Township 2,Representative In The General Assembly (District 47) 2 Year Term,,Total,Write-In,6,1,4,1
York,East Manchester Township,Representative In The General Assembly (District 47) 2 Year Term,,Total,Write-In,7,0,5,2
York,Hellam Township 1,Representative In The General Assembly (District 47) 2 Year Term,,Total,Write-In,0,0,0,0
York,Hellam Township 2,Representative In The General Assembly (District 47) 2 Year Term,,Total,Write-In,2,0,2,0
York,Manchester Township 1,Representative In The General Assembly (District 47) 2 Year Term,,Total,Write-In,2,0,2,0
York,Manchester Township 2,Representative In The General Assembly (District 47) 2 Year Term,,Total,Write-In,3,0,3,0
York,Manchester Township 3,Representative In The General Assembly (District 47) 2 Year Term,,Total,Write-In,4,0,2,2
York,Manchester Township 4,Representative In The General Assembly (District 47) 2 Year Term,,Total,Write-In,1,0,1,0
York,Manchester Township 5,Representative In The General Assembly (District 47) 2 Year Term,,Total,Write-In,4,0,4,0
York,Manchester Township 6,Representative In The General Assembly (District 47) 2 Year Term,,Total,Write-In,2,0,1,1
York,Manchester Township 7,Representative In The General Assembly (District 47) 2 Year Term,,Total,Write-In,3,0,2,1
York,Springettsbury Township 2,Representative In The General Assembly (District 47) 2 Year Term,,Total,Write-In,5,0,2,3
York,Springettsbury Township 3,Representative In The General Assembly (District 47) 2 Year Term,,Total,Write-In,8,0,4,4
York,Springettsbury Township 7,Representative In The General Assembly (District 47) 2 Year Term,,Total,Write-In,3,1,2,0
