county,precinct,precinct_name,party,office,district,candidate,votes
Centre,79,79 SPRING SOUTH,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,18
Centre,79,79 SPRING SOUTH,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,79,79 SPRING SOUTH,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,287
Centre,79,79 SPRING SOUTH,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,309
Centre,79,79 SPRING SOUTH,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,6
Centre,79,79 SPRING SOUTH,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,13
Centre,79,79 SPRING SOUTH,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,0
Centre,79,79 SPRING SOUTH,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,245
Centre,79,79 SPRING SOUTH,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,369
Centre,79,79 SPRING SOUTH,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,0
Centre,79,79 SPRING SOUTH,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,254
Centre,79,79 SPRING SOUTH,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,358
Centre,79,79 SPRING SOUTH,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,1
Centre,79,79 SPRING SOUTH,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,ERIN MCCRACKEN,196
Centre,79,79 SPRING SOUTH,REPUBLICAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,KERRY A BENNINGHOFF,422
Centre,79,79 SPRING SOUTH,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,WRITE-IN,0
Centre,80,80 SPRING WEST,,REGISTERED VOTERS - TOTAL,,,643
Centre,80,80 SPRING WEST,,BALLOTS CAST - TOTAL,,,373
Centre,80,80 SPRING WEST,,VOTER TURNOUT - TOTAL,,,
Centre,80,80 SPRING WEST,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,77
Centre,80,80 SPRING WEST,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,130
Centre,80,80 SPRING WEST,GREEN,STRAIGHT PARTY,,GREEN,1
Centre,80,80 SPRING WEST,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,2
Centre,80,80 SPRING WEST,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,169
Centre,80,80 SPRING WEST,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,184
Centre,80,80 SPRING WEST,GREEN,UNITED STATES SENATOR,,NEAL GALE,2
Centre,80,80 SPRING WEST,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,15
Centre,80,80 SPRING WEST,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,80,80 SPRING WEST,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,151
Centre,80,80 SPRING WEST,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,202
Centre,80,80 SPRING WEST,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,5
Centre,80,80 SPRING WEST,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,13
Centre,80,80 SPRING WEST,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,0
Centre,80,80 SPRING WEST,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,130
Centre,80,80 SPRING WEST,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,242
Centre,80,80 SPRING WEST,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,0
Centre,80,80 SPRING WEST,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,141
Centre,80,80 SPRING WEST,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,230
Centre,80,80 SPRING WEST,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,0
Centre,80,80 SPRING WEST,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,ERIN MCCRACKEN,117
Centre,80,80 SPRING WEST,REPUBLICAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,KERRY A BENNINGHOFF,254
Centre,80,80 SPRING WEST,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,WRITE-IN,0
Centre,81,81 TAYLOR,,REGISTERED VOTERS - TOTAL,,,518
Centre,81,81 TAYLOR,,BALLOTS CAST - TOTAL,,,363
Centre,81,81 TAYLOR,,VOTER TURNOUT - TOTAL,,,
Centre,81,81 TAYLOR,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,50
Centre,81,81 TAYLOR,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,186
Centre,81,81 TAYLOR,GREEN,STRAIGHT PARTY,,GREEN,0
Centre,81,81 TAYLOR,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,1
Centre,81,81 TAYLOR,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,96
Centre,81,81 TAYLOR,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,256
Centre,81,81 TAYLOR,GREEN,UNITED STATES SENATOR,,NEAL GALE,1
Centre,81,81 TAYLOR,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,7
Centre,81,81 TAYLOR,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,81,81 TAYLOR,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,98
Centre,81,81 TAYLOR,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,259
Centre,81,81 TAYLOR,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,0
Centre,81,81 TAYLOR,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,5
Centre,81,81 TAYLOR,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,0
Centre,81,81 TAYLOR,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,75
Centre,81,81 TAYLOR,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,284
Centre,81,81 TAYLOR,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,0
Centre,81,81 TAYLOR,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,76
Centre,81,81 TAYLOR,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,281
Centre,81,81 TAYLOR,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,0
Centre,81,81 TAYLOR,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81ST LEGISLATIVE,,RICK ROGERS,74
Centre,81,81 TAYLOR,REPUBLICAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81ST LEGISLATIVE,,RICH IRVIN,271
Centre,81,81 TAYLOR,LIBERTARIAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81ST LEGISLATIVE,,JOSEPH P SOLOSKI,14
Centre,81,81 TAYLOR,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81ST LEGISLATIVE,,WRITE-IN,0
Centre,82,82 UNION,,REGISTERED VOTERS - TOTAL,,,905
Centre,82,82 UNION,,BALLOTS CAST - TOTAL,,,648
Centre,82,82 UNION,,VOTER TURNOUT - TOTAL,,,
Centre,82,82 UNION,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,66
Centre,82,82 UNION,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,266
Centre,82,82 UNION,GREEN,STRAIGHT PARTY,,GREEN,0
Centre,82,82 UNION,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,1
Centre,82,82 UNION,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,193
Centre,82,82 UNION,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,442
Centre,82,82 UNION,GREEN,UNITED STATES SENATOR,,NEAL GALE,6
Centre,82,82 UNION,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,4
Centre,82,82 UNION,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,82,82 UNION,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,177
Centre,82,82 UNION,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,457
Centre,82,82 UNION,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,6
Centre,82,82 UNION,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,2
Centre,82,82 UNION,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,0
Centre,82,82 UNION,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,136
Centre,82,82 UNION,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,509
Centre,82,82 UNION,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,0
Centre,82,82 UNION,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,144
Centre,82,82 UNION,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,498
Centre,82,82 UNION,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,0
Centre,82,82 UNION,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,MIKE HANNA,219
Centre,82,82 UNION,REPUBLICAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,STEPHANIE BOROWICZ,427
Centre,82,82 UNION,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 76TH LEGISLATIVE,,WRITE-IN,0
Centre,83,83 WALKER EAST,,REGISTERED VOTERS - TOTAL,,,1101
Centre,83,83 WALKER EAST,,BALLOTS CAST - TOTAL,,,691
Centre,83,83 WALKER EAST,,VOTER TURNOUT - TOTAL,,,
Centre,83,83 WALKER EAST,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,73
Centre,83,83 WALKER EAST,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,251
Centre,83,83 WALKER EAST,GREEN,STRAIGHT PARTY,,GREEN,1
Centre,83,83 WALKER EAST,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,5
Centre,83,83 WALKER EAST,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,246
Centre,83,83 WALKER EAST,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,424
Centre,83,83 WALKER EAST,GREEN,UNITED STATES SENATOR,,NEAL GALE,6
Centre,83,83 WALKER EAST,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,10
Centre,83,83 WALKER EAST,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,83,83 WALKER EAST,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,231
Centre,83,83 WALKER EAST,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,437
Centre,83,83 WALKER EAST,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,8
Centre,83,83 WALKER EAST,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,9
Centre,83,83 WALKER EAST,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,2
Centre,83,83 WALKER EAST,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,177
Centre,83,83 WALKER EAST,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,513
Centre,83,83 WALKER EAST,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,0
Centre,83,83 WALKER EAST,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,181
Centre,83,83 WALKER EAST,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,502
Centre,83,83 WALKER EAST,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,0
Centre,83,83 WALKER EAST,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,ERIN MCCRACKEN,150
Centre,83,83 WALKER EAST,REPUBLICAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,KERRY A BENNINGHOFF,536
Centre,83,83 WALKER EAST,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,WRITE-IN,1
Centre,84,84 WALKER WEST,,REGISTERED VOTERS - TOTAL,,,2068
Centre,84,84 WALKER WEST,,BALLOTS CAST - TOTAL,,,1387
Centre,84,84 WALKER WEST,,VOTER TURNOUT - TOTAL,,,
Centre,84,84 WALKER WEST,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,231
Centre,84,84 WALKER WEST,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,440
Centre,84,84 WALKER WEST,GREEN,STRAIGHT PARTY,,GREEN,0
Centre,84,84 WALKER WEST,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,2
Centre,84,84 WALKER WEST,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,593
Centre,84,84 WALKER WEST,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,766
Centre,84,84 WALKER WEST,GREEN,UNITED STATES SENATOR,,NEAL GALE,2
Centre,84,84 WALKER WEST,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,16
Centre,84,84 WALKER WEST,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,84,84 WALKER WEST,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,590
Centre,84,84 WALKER WEST,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,773
Centre,84,84 WALKER WEST,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,8
Centre,84,84 WALKER WEST,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,13
Centre,84,84 WALKER WEST,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,0
Centre,84,84 WALKER WEST,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,468
Centre,84,84 WALKER WEST,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,912
Centre,84,84 WALKER WEST,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,0
Centre,84,84 WALKER WEST,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,470
Centre,84,84 WALKER WEST,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,905
Centre,84,84 WALKER WEST,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,2
Centre,84,84 WALKER WEST,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,ERIN MCCRACKEN,423
Centre,84,84 WALKER WEST,REPUBLICAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,KERRY A BENNINGHOFF,958
Centre,84,84 WALKER WEST,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,WRITE-IN,0
Centre,85,85 WORTH,,REGISTERED VOTERS - TOTAL,,,521
Centre,85,85 WORTH,,BALLOTS CAST - TOTAL,,,354
Centre,85,85 WORTH,,VOTER TURNOUT - TOTAL,,,
Centre,85,85 WORTH,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,40
Centre,85,85 WORTH,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,156
Centre,85,85 WORTH,GREEN,STRAIGHT PARTY,,GREEN,0
Centre,85,85 WORTH,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,1
Centre,85,85 WORTH,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,106
Centre,85,85 WORTH,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,242
Centre,85,85 WORTH,GREEN,UNITED STATES SENATOR,,NEAL GALE,0
Centre,85,85 WORTH,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,4
Centre,85,85 WORTH,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,85,85 WORTH,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,98
Centre,85,85 WORTH,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,251
Centre,85,85 WORTH,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,1
Centre,85,85 WORTH,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,3
Centre,85,85 WORTH,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,0
Centre,85,85 WORTH,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,87
Centre,85,85 WORTH,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,265
Centre,85,85 WORTH,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,0
Centre,85,85 WORTH,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,85
Centre,85,85 WORTH,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,265
Centre,85,85 WORTH,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,0
Centre,85,85 WORTH,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81ST LEGISLATIVE,,RICK ROGERS,90
Centre,85,85 WORTH,REPUBLICAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81ST LEGISLATIVE,,RICH IRVIN,253
Centre,85,85 WORTH,LIBERTARIAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81ST LEGISLATIVE,,JOSEPH P SOLOSKI,9
Centre,85,85 WORTH,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 81ST LEGISLATIVE,,WRITE-IN,0
Centre,86,86 SPRING EAST,,REGISTERED VOTERS - TOTAL,,,1187
Centre,86,86 SPRING EAST,,BALLOTS CAST - TOTAL,,,766
Centre,86,86 SPRING EAST,,VOTER TURNOUT - TOTAL,,,
Centre,86,86 SPRING EAST,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,115
Centre,86,86 SPRING EAST,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,245
Centre,86,86 SPRING EAST,GREEN,STRAIGHT PARTY,,GREEN,1
Centre,86,86 SPRING EAST,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,1
Centre,86,86 SPRING EAST,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,314
Centre,86,86 SPRING EAST,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,431
Centre,86,86 SPRING EAST,GREEN,UNITED STATES SENATOR,,NEAL GALE,5
Centre,86,86 SPRING EAST,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,9
Centre,86,86 SPRING EAST,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,86,86 SPRING EAST,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,301
Centre,86,86 SPRING EAST,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,439
Centre,86,86 SPRING EAST,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,10
Centre,86,86 SPRING EAST,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,9
Centre,86,86 SPRING EAST,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,0
Centre,86,86 SPRING EAST,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,246
Centre,86,86 SPRING EAST,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,514
Centre,86,86 SPRING EAST,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,3
Centre,86,86 SPRING EAST,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,243
Centre,86,86 SPRING EAST,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,509
Centre,86,86 SPRING EAST,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,3
Centre,86,86 SPRING EAST,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,ERIN MCCRACKEN,212
Centre,86,86 SPRING EAST,REPUBLICAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,KERRY A BENNINGHOFF,546
Centre,86,86 SPRING EAST,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,WRITE-IN,4
Centre,87,87 SPRING SOUTHWEST,,REGISTERED VOTERS - TOTAL,,,1220
Centre,87,87 SPRING SOUTHWEST,,BALLOTS CAST - TOTAL,,,757
Centre,87,87 SPRING SOUTHWEST,,VOTER TURNOUT - TOTAL,,,
Centre,87,87 SPRING SOUTHWEST,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,151
Centre,87,87 SPRING SOUTHWEST,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,225
Centre,87,87 SPRING SOUTHWEST,GREEN,STRAIGHT PARTY,,GREEN,0
Centre,87,87 SPRING SOUTHWEST,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,0
Centre,87,87 SPRING SOUTHWEST,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,376
Centre,87,87 SPRING SOUTHWEST,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,354
Centre,87,87 SPRING SOUTHWEST,GREEN,UNITED STATES SENATOR,,NEAL GALE,12
Centre,87,87 SPRING SOUTHWEST,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,12
Centre,87,87 SPRING SOUTHWEST,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,87,87 SPRING SOUTHWEST,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,389
Centre,87,87 SPRING SOUTHWEST,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,337
Centre,87,87 SPRING SOUTHWEST,GREEN,GOVERNOR AND LIEUTENANT GOVERNOR,,PAUL GLOVER,13
Centre,87,87 SPRING SOUTHWEST,LIBERTARIAN,GOVERNOR AND LIEUTENANT GOVERNOR,,KEN V KRAWCHUK,15
Centre,87,87 SPRING SOUTHWEST,,GOVERNOR AND LIEUTENANT GOVERNOR,,WRITE-IN,0
Centre,87,87 SPRING SOUTHWEST,DEMOCRATIC,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,SUSAN BOSER,313
Centre,87,87 SPRING SOUTHWEST,REPUBLICAN,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,GLENN GT THOMPSON,439
Centre,87,87 SPRING SOUTHWEST,,REPRESENTATIVE IN CONGRESS 15TH CONGRESSIONAL,,WRITE-IN,1
Centre,87,87 SPRING SOUTHWEST,DEMOCRATIC,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,EZRA NANES,331
Centre,87,87 SPRING SOUTHWEST,REPUBLICAN,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,JACOB D CORMAN III,422
Centre,87,87 SPRING SOUTHWEST,,SENATOR IN THE GENERAL ASSEMBLY 34TH SENATORIAL,,WRITE-IN,0
Centre,87,87 SPRING SOUTHWEST,DEMOCRATIC,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,ERIN MCCRACKEN,300
Centre,87,87 SPRING SOUTHWEST,REPUBLICAN,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,KERRY A BENNINGHOFF,456
Centre,87,87 SPRING SOUTHWEST,,REPRESENTATIVE IN THE GENERAL ASSEMBLY 171ST LEGISLATIVE,,WRITE-IN,0
Centre,88,88 FERGUSON NORTH 3,,REGISTERED VOTERS - TOTAL,,,1354
Centre,88,88 FERGUSON NORTH 3,,BALLOTS CAST - TOTAL,,,891
Centre,88,88 FERGUSON NORTH 3,,VOTER TURNOUT - TOTAL,,,
Centre,88,88 FERGUSON NORTH 3,DEMOCRATIC,STRAIGHT PARTY,,DEMOCRATIC,327
Centre,88,88 FERGUSON NORTH 3,REPUBLICAN,STRAIGHT PARTY,,REPUBLICAN,153
Centre,88,88 FERGUSON NORTH 3,GREEN,STRAIGHT PARTY,,GREEN,0
Centre,88,88 FERGUSON NORTH 3,LIBERTARIAN,STRAIGHT PARTY,,LIBERTARIAN,2
Centre,88,88 FERGUSON NORTH 3,DEMOCRATIC,UNITED STATES SENATOR,,BOB CASEY JR,628
Centre,88,88 FERGUSON NORTH 3,REPUBLICAN,UNITED STATES SENATOR,,LOU BARLETTA,242
Centre,88,88 FERGUSON NORTH 3,GREEN,UNITED STATES SENATOR,,NEAL GALE,7
Centre,88,88 FERGUSON NORTH 3,LIBERTARIAN,UNITED STATES SENATOR,,DALE R KERNS JR,14
Centre,88,88 FERGUSON NORTH 3,,UNITED STATES SENATOR,,WRITE-IN,0
Centre,88,88 FERGUSON NORTH 3,DEMOCRATIC,GOVERNOR AND LIEUTENANT GOVERNOR,,TOM WOLF,642
Centre,88,88 FERGUSON NORTH 3,REPUBLICAN,GOVERNOR AND LIEUTENANT GOVERNOR,,SCOTT R WAGNER,230
