county,precinct,office,district,party,candidate,election_day,mail_in,votes
Delaware,PROSPECT PARK 1P,President,,DEM,Tulsi Gabbard,3,0,3
Delaware,PROSPECT PARK 1P,President,,DEM,Write-in,0,0,0
Delaware,PROSPECT PARK 1P,President,,REP,Donald J. Trump,124,20,144
Delaware,PROSPECT PARK 1P,President,,REP,Roque Rocky De La Fuente,3,3,6
Delaware,PROSPECT PARK 1P,President,,REP,Billy Weld,6,7,13
Delaware,PROSPECT PARK 1P,President,,REP,Write-in,5,2,7
Delaware,PROSPECT PARK 1P,Attorney General,,DEM,Josh Shapiro,89,69,158
Delaware,PROSPECT PARK 1P,Attorney General,,DEM,Write-in,0,0,0
Delaware,PROSPECT PARK 1P,Attorney General,,REP,Heather Heidelbaugh,127,26,153
Delaware,PROSPECT PARK 1P,Attorney General,,REP,Write-in,3,1,4
Delaware,PROSPECT PARK 1P,Auditor General,,DEM,H. Scott Conklin,6,5,11
Delaware,PROSPECT PARK 1P,Auditor General,,DEM,Michael Lamb,4,1,5
Delaware,PROSPECT PARK 1P,Auditor General,,DEM,Tracie Fountain,4,2,6
Delaware,PROSPECT PARK 1P,Auditor General,,DEM,Rose Rosie Marie Davis,4,5,9
Delaware,PROSPECT PARK 1P,Auditor General,,DEM,Nina Ahmad,66,51,117
Delaware,PROSPECT PARK 1P,Auditor General,,DEM,Christina M. Hartman,13,1,14
Delaware,PROSPECT PARK 1P,Auditor General,,DEM,Write-in,0,0,0
Delaware,PROSPECT PARK 1P,Auditor General,,REP,Timothy Defoor,120,27,147
Delaware,PROSPECT PARK 1P,Auditor General,,REP,Write-in,2,1,3
Delaware,PROSPECT PARK 1P,State Treasurer,,DEM,Joe Torsella,84,63,147
Delaware,PROSPECT PARK 1P,State Treasurer,,DEM,Write-in,0,0,0
Delaware,PROSPECT PARK 1P,State Treasurer,,REP,Stacy L. Garrity,119,27,146
Delaware,PROSPECT PARK 1P,State Treasurer,,REP,Write-in,1,1,2
Delaware,PROSPECT PARK 1P,U.S. House,5,DEM,Mary Gay Scanlon,100,72,172
Delaware,PROSPECT PARK 1P,U.S. House,5,DEM,Write-in,0,0,0
Delaware,PROSPECT PARK 1P,U.S. House,5,REP,Rob Jordan,43,7,50
Delaware,PROSPECT PARK 1P,U.S. House,5,REP,Dasha Pruett,84,26,110
Delaware,PROSPECT PARK 1P,U.S. House,5,REP,Write-in,0,1,1
Delaware,PROSPECT PARK 1P,General Assembly,162,DEM,Dave Delloso,100,72,172
Delaware,PROSPECT PARK 1P,General Assembly,162,DEM,Write-in,0,0,0
Delaware,PROSPECT PARK 1P,General Assembly,162,REP,Pete Gaglio,127,35,162
Delaware,PROSPECT PARK 1P,General Assembly,162,REP,Write-in,1,1,2
Delaware,PROSPECT PARK 2P,President,,DEM,Bernie Sanders,29,18,47
Delaware,PROSPECT PARK 2P,President,,DEM,Joseph R. Biden,79,51,130
Delaware,PROSPECT PARK 2P,President,,DEM,Tulsi Gabbard,4,0,4
Delaware,PROSPECT PARK 2P,President,,DEM,Write-in,1,1,2
Delaware,PROSPECT PARK 2P,President,,REP,Donald J. Trump,139,15,154
Delaware,PROSPECT PARK 2P,President,,REP,Roque Rocky De La Fuente,4,7,11
Delaware,PROSPECT PARK 2P,President,,REP,Billy Weld,7,2,9
Delaware,PROSPECT PARK 2P,President,,REP,Write-in,3,1,4
Delaware,PROSPECT PARK 2P,Attorney General,,DEM,Josh Shapiro,94,65,159
Delaware,PROSPECT PARK 2P,Attorney General,,DEM,Write-in,1,0,1
Delaware,PROSPECT PARK 2P,Attorney General,,REP,Heather Heidelbaugh,140,26,166
Delaware,PROSPECT PARK 2P,Attorney General,,REP,Write-in,0,0,0
Delaware,PROSPECT PARK 2P,Auditor General,,DEM,H. Scott Conklin,11,3,14
Delaware,PROSPECT PARK 2P,Auditor General,,DEM,Michael Lamb,3,4,7
Delaware,PROSPECT PARK 2P,Auditor General,,DEM,Tracie Fountain,3,7,10
Delaware,PROSPECT PARK 2P,Auditor General,,DEM,Rose Rosie Marie Davis,4,2,6
Delaware,PROSPECT PARK 2P,Auditor General,,DEM,Nina Ahmad,66,35,101
Delaware,PROSPECT PARK 2P,Auditor General,,DEM,Christina M. Hartman,10,14,24
Delaware,PROSPECT PARK 2P,Auditor General,,DEM,Write-in,0,0,0
Delaware,PROSPECT PARK 2P,Auditor General,,REP,Timothy Defoor,139,23,162
Delaware,PROSPECT PARK 2P,Auditor General,,REP,Write-in,0,1,1
Delaware,PROSPECT PARK 2P,State Treasurer,,DEM,Joe Torsella,88,62,150
Delaware,PROSPECT PARK 2P,State Treasurer,,DEM,Write-in,1,0,1
Delaware,PROSPECT PARK 2P,State Treasurer,,REP,Stacy L. Garrity,140,25,165
Delaware,PROSPECT PARK 2P,State Treasurer,,REP,Write-in,0,0,0
Delaware,PROSPECT PARK 2P,U.S. House,5,DEM,Mary Gay Scanlon,104,65,169
Delaware,PROSPECT PARK 2P,U.S. House,5,DEM,Write-in,0,0,0
Delaware,PROSPECT PARK 2P,U.S. House,5,REP,Rob Jordan,54,4,58
Delaware,PROSPECT PARK 2P,U.S. House,5,REP,Dasha Pruett,95,23,118
Delaware,PROSPECT PARK 2P,U.S. House,5,REP,Write-in,0,0,0
Delaware,PROSPECT PARK 2P,General Assembly,162,DEM,Dave Delloso,98,66,164
Delaware,PROSPECT PARK 2P,General Assembly,162,DEM,Write-in,0,0,0
Delaware,PROSPECT PARK 2P,General Assembly,162,REP,Pete Gaglio,148,27,175
Delaware,PROSPECT PARK 2P,General Assembly,162,REP,Write-in,0,0,0
Delaware,PROSPECT PARK 3P,President,,DEM,Bernie Sanders,13,7,20
Delaware,PROSPECT PARK 3P,President,,DEM,Joseph R. Biden,35,37,72
Delaware,PROSPECT PARK 3P,President,,DEM,Tulsi Gabbard,0,2,2
Delaware,PROSPECT PARK 3P,President,,DEM,Write-in,0,0,0
Delaware,PROSPECT PARK 3P,President,,REP,Donald J. Trump,74,6,80
Delaware,PROSPECT PARK 3P,President,,REP,Roque Rocky De La Fuente,2,3,5
Delaware,PROSPECT PARK 3P,President,,REP,Billy Weld,6,0,6
Delaware,PROSPECT PARK 3P,President,,REP,Write-in,1,0,1
Delaware,PROSPECT PARK 3P,Attorney General,,DEM,Josh Shapiro,44,38,82
Delaware,PROSPECT PARK 3P,Attorney General,,DEM,Write-in,0,0,0
Delaware,PROSPECT PARK 3P,Attorney General,,REP,Heather Heidelbaugh,74,8,82
Delaware,PROSPECT PARK 3P,Attorney General,,REP,Write-in,0,0,0
Delaware,PROSPECT PARK 3P,Auditor General,,DEM,H. Scott Conklin,5,1,6
Delaware,PROSPECT PARK 3P,Auditor General,,DEM,Michael Lamb,1,1,2
Delaware,PROSPECT PARK 3P,Auditor General,,DEM,Tracie Fountain,1,2,3
Delaware,PROSPECT PARK 3P,Auditor General,,DEM,Rose Rosie Marie Davis,4,3,7
Delaware,PROSPECT PARK 3P,Auditor General,,DEM,Nina Ahmad,29,28,57
Delaware,PROSPECT PARK 3P,Auditor General,,DEM,Christina M. Hartman,3,6,9
Delaware,PROSPECT PARK 3P,Auditor General,,DEM,Write-in,0,0,0
Delaware,PROSPECT PARK 3P,Auditor General,,REP,Timothy Defoor,75,8,83
Delaware,PROSPECT PARK 3P,Auditor General,,REP,Write-in,0,0,0
Delaware,PROSPECT PARK 3P,State Treasurer,,DEM,Joe Torsella,39,38,77
Delaware,PROSPECT PARK 3P,State Treasurer,,DEM,Write-in,0,0,0
Delaware,PROSPECT PARK 3P,State Treasurer,,REP,Stacy L. Garrity,75,8,83
Delaware,PROSPECT PARK 3P,State Treasurer,,REP,Write-in,1,0,1
Delaware,PROSPECT PARK 3P,U.S. House,5,DEM,Mary Gay Scanlon,45,45,90
Delaware,PROSPECT PARK 3P,U.S. House,5,DEM,Write-in,1,0,1
Delaware,PROSPECT PARK 3P,U.S. House,5,REP,Rob Jordan,34,2,36
Delaware,PROSPECT PARK 3P,U.S. House,5,REP,Dasha Pruett,46,7,53
Delaware,PROSPECT PARK 3P,U.S. House,5,REP,Write-in,0,0,0
Delaware,PROSPECT PARK 3P,General Assembly,162,DEM,Dave Delloso,44,43,87
Delaware,PROSPECT PARK 3P,General Assembly,162,DEM,Write-in,1,0,1
Delaware,PROSPECT PARK 3P,General Assembly,162,REP,Pete Gaglio,79,10,89
Delaware,PROSPECT PARK 3P,General Assembly,162,REP,Write-in,1,0,1
Delaware,PROSPECT PARK 4P,President,,DEM,Bernie Sanders,7,11,18
Delaware,PROSPECT PARK 4P,President,,DEM,Joseph R. Biden,26,30,56
Delaware,PROSPECT PARK 4P,President,,DEM,Tulsi Gabbard,3,0,3
Delaware,PROSPECT PARK 4P,President,,DEM,Write-in,1,0,1
Delaware,PROSPECT PARK 4P,President,,REP,Donald J. Trump,50,9,59
Delaware,PROSPECT PARK 4P,President,,REP,Roque Rocky De La Fuente,2,1,3
Delaware,PROSPECT PARK 4P,President,,REP,Billy Weld,5,5,10
Delaware,PROSPECT PARK 4P,President,,REP,Write-in,2,2,4
Delaware,PROSPECT PARK 4P,Attorney General,,DEM,Josh Shapiro,33,38,71
Delaware,PROSPECT PARK 4P,Attorney General,,DEM,Write-in,0,0,0
Delaware,PROSPECT PARK 4P,Attorney General,,REP,Heather Heidelbaugh,50,16,66
Delaware,PROSPECT PARK 4P,Attorney General,,REP,Write-in,0,1,1
Delaware,PROSPECT PARK 4P,Auditor General,,DEM,H. Scott Conklin,2,0,2
Delaware,PROSPECT PARK 4P,Auditor General,,DEM,Michael Lamb,5,3,8
Delaware,PROSPECT PARK 4P,Auditor General,,DEM,Tracie Fountain,4,2,6
Delaware,PROSPECT PARK 4P,Auditor General,,DEM,Rose Rosie Marie Davis,4,2,6
Delaware,PROSPECT PARK 4P,Auditor General,,DEM,Nina Ahmad,13,29,42
Delaware,PROSPECT PARK 4P,Auditor General,,DEM,Christina M. Hartman,4,3,7
Delaware,PROSPECT PARK 4P,Auditor General,,DEM,Write-in,0,0,0
Delaware,PROSPECT PARK 4P,Auditor General,,REP,Timothy Defoor,49,14,63
Delaware,PROSPECT PARK 4P,Auditor General,,REP,Write-in,0,1,1
Delaware,PROSPECT PARK 4P,State Treasurer,,DEM,Joe Torsella,29,36,65
Delaware,PROSPECT PARK 4P,State Treasurer,,DEM,Write-in,0,0,0
Delaware,PROSPECT PARK 4P,State Treasurer,,REP,Stacy L. Garrity,51,15,66
Delaware,PROSPECT PARK 4P,State Treasurer,,REP,Write-in,0,1,1
Delaware,PROSPECT PARK 4P,U.S. House,5,DEM,Mary Gay Scanlon,35,40,75
Delaware,PROSPECT PARK 4P,U.S. House,5,DEM,Write-in,0,0,0
Delaware,PROSPECT PARK 4P,U.S. House,5,REP,Rob Jordan,19,1,20
Delaware,PROSPECT PARK 4P,U.S. House,5,REP,Dasha Pruett,35,15,50
Delaware,PROSPECT PARK 4P,U.S. House,5,REP,Write-in,0,2,2
Delaware,PROSPECT PARK 4P,General Assembly,162,DEM,Dave Delloso,35,38,73
Delaware,PROSPECT PARK 4P,General Assembly,162,DEM,Write-in,0,0,0
Delaware,PROSPECT PARK 4P,General Assembly,162,REP,Pete Gaglio,54,15,69
Delaware,PROSPECT PARK 4P,General Assembly,162,REP,Write-in,0,1,1
Delaware,PROSPECT PARK 5P,President,,DEM,Bernie Sanders,21,31,52
Delaware,PROSPECT PARK 5P,President,,DEM,Joseph R. Biden,55,43,98
Delaware,PROSPECT PARK 5P,President,,DEM,Tulsi Gabbard,2,1,3
Delaware,PROSPECT PARK 5P,President,,DEM,Write-in,5,1,6
Delaware,PROSPECT PARK 5P,President,,REP,Donald J. Trump,121,10,131
Delaware,PROSPECT PARK 5P,President,,REP,Roque Rocky De La Fuente,5,6,11
Delaware,PROSPECT PARK 5P,President,,REP,Billy Weld,11,4,15
Delaware,PROSPECT PARK 5P,President,,REP,Write-in,8,4,12
Delaware,PROSPECT PARK 5P,Attorney General,,DEM,Josh Shapiro,65,68,133
Delaware,PROSPECT PARK 5P,Attorney General,,DEM,Write-in,0,1,1
Delaware,PROSPECT PARK 5P,Attorney General,,REP,Heather Heidelbaugh,129,24,153
Delaware,PROSPECT PARK 5P,Attorney General,,REP,Write-in,1,0,1
Delaware,PROSPECT PARK 5P,Auditor General,,DEM,H. Scott Conklin,7,6,13
Delaware,PROSPECT PARK 5P,Auditor General,,DEM,Michael Lamb,4,2,6
Delaware,PROSPECT PARK 5P,Auditor General,,DEM,Tracie Fountain,3,3,6
Delaware,PROSPECT PARK 5P,Auditor General,,DEM,Rose Rosie Marie Davis,2,2,4
Delaware,PROSPECT PARK 5P,Auditor General,,DEM,Nina Ahmad,38,43,81
Delaware,PROSPECT PARK 5P,Auditor General,,DEM,Christina M. Hartman,14,13,27
Delaware,PROSPECT PARK 5P,Auditor General,,DEM,Write-in,0,0,0
Delaware,PROSPECT PARK 5P,Auditor General,,REP,Timothy Defoor,125,23,148
Delaware,PROSPECT PARK 5P,Auditor General,,REP,Write-in,1,0,1
Delaware,PROSPECT PARK 5P,State Treasurer,,DEM,Joe Torsella,68,66,134
Delaware,PROSPECT PARK 5P,State Treasurer,,DEM,Write-in,0,1,1
Delaware,PROSPECT PARK 5P,State Treasurer,,REP,Stacy L. Garrity,126,23,149
Delaware,PROSPECT PARK 5P,State Treasurer,,REP,Write-in,1,0,1
Delaware,PROSPECT PARK 5P,U.S. House,5,DEM,Mary Gay Scanlon,73,70,143
Delaware,PROSPECT PARK 5P,U.S. House,5,DEM,Write-in,1,1,2
Delaware,PROSPECT PARK 5P,U.S. House,5,REP,Rob Jordan,40,3,43
Delaware,PROSPECT PARK 5P,U.S. House,5,REP,Dasha Pruett,103,21,124
Delaware,PROSPECT PARK 5P,U.S. House,5,REP,Write-in,1,0,1
Delaware,PROSPECT PARK 5P,General Assembly,162,DEM,Dave Delloso,71,65,136
Delaware,PROSPECT PARK 5P,General Assembly,162,DEM,Write-in,2,1,3
Delaware,PROSPECT PARK 5P,General Assembly,162,REP,Pete Gaglio,140,25,165
Delaware,PROSPECT PARK 5P,General Assembly,162,REP,Write-in,1,0,1
Delaware,NETHER PROV 1W 1P,President,,DEM,Bernie Sanders,8,12,20
Delaware,NETHER PROV 1W 1P,President,,DEM,Joseph R. Biden,30,118,148
Delaware,NETHER PROV 1W 1P,President,,DEM,Tulsi Gabbard,2,0,2
Delaware,NETHER PROV 1W 1P,President,,DEM,Write-in,0,2,2
Delaware,NETHER PROV 1W 1P,President,,REP,Donald J. Trump,32,17,49
Delaware,NETHER PROV 1W 1P,President,,REP,Roque Rocky De La Fuente,3,1,4
Delaware,NETHER PROV 1W 1P,President,,REP,Billy Weld,5,10,15
Delaware,NETHER PROV 1W 1P,President,,REP,Write-in,2,3,5
Delaware,NETHER PROV 1W 1P,Attorney General,,DEM,Josh Shapiro,36,123,159
Delaware,NETHER PROV 1W 1P,Attorney General,,DEM,Write-in,0,1,1
Delaware,NETHER PROV 1W 1P,Attorney General,,REP,Heather Heidelbaugh,41,27,68
Delaware,NETHER PROV 1W 1P,Attorney General,,REP,Write-in,1,0,1
Delaware,NETHER PROV 1W 1P,Auditor General,,DEM,H. Scott Conklin,1,3,4
Delaware,NETHER PROV 1W 1P,Auditor General,,DEM,Michael Lamb,2,11,13
Delaware,NETHER PROV 1W 1P,Auditor General,,DEM,Tracie Fountain,2,8,10
Delaware,NETHER PROV 1W 1P,Auditor General,,DEM,Rose Rosie Marie Davis,1,2,3
Delaware,NETHER PROV 1W 1P,Auditor General,,DEM,Nina Ahmad,26,87,113
Delaware,NETHER PROV 1W 1P,Auditor General,,DEM,Christina M. Hartman,3,11,14
Delaware,NETHER PROV 1W 1P,Auditor General,,DEM,Write-in,0,0,0
Delaware,NETHER PROV 1W 1P,Auditor General,,REP,Timothy Defoor,38,28,66
Delaware,NETHER PROV 1W 1P,Auditor General,,REP,Write-in,1,0,1
Delaware,NETHER PROV 1W 1P,State Treasurer,,DEM,Joe Torsella,36,119,155
Delaware,NETHER PROV 1W 1P,State Treasurer,,DEM,Write-in,0,0,0
Delaware,NETHER PROV 1W 1P,State Treasurer,,REP,Stacy L. Garrity,39,26,65
Delaware,NETHER PROV 1W 1P,State Treasurer,,REP,Write-in,1,0,1
Delaware,NETHER PROV 1W 1P,U.S. House,5,DEM,Mary Gay Scanlon,39,130,169
Delaware,NETHER PROV 1W 1P,U.S. House,5,DEM,Write-in,0,1,1
Delaware,NETHER PROV 1W 1P,U.S. House,5,REP,Rob Jordan,12,9,21
Delaware,NETHER PROV 1W 1P,U.S. House,5,REP,Dasha Pruett,30,22,52
Delaware,NETHER PROV 1W 1P,U.S. House,5,REP,Write-in,1,0,1
Delaware,NETHER PROV 1W 1P,State Senate,9,DEM,Brett Burman,26,72,98
Delaware,NETHER PROV 1W 1P,State Senate,9,DEM,John I. Kane,13,60,73
Delaware,NETHER PROV 1W 1P,State Senate,9,DEM,Write-in,0,0,0
Delaware,NETHER PROV 1W 1P,State Senate,9,REP,Thomas H. Killion,40,31,71
Delaware,NETHER PROV 1W 1P,State Senate,9,REP,Write-in,2,0,2
Delaware,NETHER PROV 1W 1P,General Assembly,161,DEM,Leanne Krueger,38,129,167
Delaware,NETHER PROV 1W 1P,General Assembly,161,DEM,Write-in,0,1,1
Delaware,NETHER PROV 1W 1P,General Assembly,161,REP,Ralph Shicatano,41,24,65
Delaware,NETHER PROV 1W 1P,General Assembly,161,REP,Write-in,1,0,1
Delaware,NETHER PROV 1W 2P,President,,DEM,Bernie Sanders,20,26,46
Delaware,NETHER PROV 1W 2P,President,,DEM,Joseph R. Biden,69,154,223
Delaware,NETHER PROV 1W 2P,President,,DEM,Tulsi Gabbard,1,0,1
Delaware,NETHER PROV 1W 2P,President,,DEM,Write-in,1,4,5
Delaware,NETHER PROV 1W 2P,President,,REP,Donald J. Trump,79,35,114
Delaware,NETHER PROV 1W 2P,President,,REP,Roque Rocky De La Fuente,5,4,9
Delaware,NETHER PROV 1W 2P,President,,REP,Billy Weld,7,11,18
Delaware,NETHER PROV 1W 2P,President,,REP,Write-in,4,3,7
Delaware,NETHER PROV 1W 2P,Attorney General,,DEM,Josh Shapiro,85,173,258
Delaware,NETHER PROV 1W 2P,Attorney General,,DEM,Write-in,1,1,2
Delaware,NETHER PROV 1W 2P,Attorney General,,REP,Heather Heidelbaugh,89,56,145
Delaware,NETHER PROV 1W 2P,Attorney General,,REP,Write-in,1,0,1
Delaware,NETHER PROV 1W 2P,Auditor General,,DEM,H. Scott Conklin,3,6,9
Delaware,NETHER PROV 1W 2P,Auditor General,,DEM,Michael Lamb,5,11,16
Delaware,NETHER PROV 1W 2P,Auditor General,,DEM,Tracie Fountain,5,17,22
Delaware,NETHER PROV 1W 2P,Auditor General,,DEM,Rose Rosie Marie Davis,3,2,5
Delaware,NETHER PROV 1W 2P,Auditor General,,DEM,Nina Ahmad,63,124,187
Delaware,NETHER PROV 1W 2P,Auditor General,,DEM,Christina M. Hartman,6,15,21
Delaware,NETHER PROV 1W 2P,Auditor General,,DEM,Write-in,1,0,1
Delaware,NETHER PROV 1W 2P,Auditor General,,REP,Timothy Defoor,89,57,146
Delaware,NETHER PROV 1W 2P,Auditor General,,REP,Write-in,1,0,1
Delaware,NETHER PROV 1W 2P,State Treasurer,,DEM,Joe Torsella,81,167,248
Delaware,NETHER PROV 1W 2P,State Treasurer,,DEM,Write-in,0,0,0
Delaware,NETHER PROV 1W 2P,State Treasurer,,REP,Stacy L. Garrity,88,57,145
Delaware,NETHER PROV 1W 2P,State Treasurer,,REP,Write-in,1,0,1
Delaware,NETHER PROV 1W 2P,U.S. House,5,DEM,Mary Gay Scanlon,89,181,270
Delaware,NETHER PROV 1W 2P,U.S. House,5,DEM,Write-in,0,0,0
Delaware,NETHER PROV 1W 2P,U.S. House,5,REP,Rob Jordan,35,16,51
Delaware,NETHER PROV 1W 2P,U.S. House,5,REP,Dasha Pruett,57,41,98
Delaware,NETHER PROV 1W 2P,U.S. House,5,REP,Write-in,1,0,1
Delaware,NETHER PROV 1W 2P,State Senate,9,DEM,Brett Burman,55,102,157
Delaware,NETHER PROV 1W 2P,State Senate,9,DEM,John I. Kane,33,79,112
Delaware,NETHER PROV 1W 2P,State Senate,9,DEM,Write-in,0,0,0
Delaware,NETHER PROV 1W 2P,State Senate,9,REP,Thomas H. Killion,92,58,150
Delaware,NETHER PROV 1W 2P,State Senate,9,REP,Write-in,1,1,2
Delaware,NETHER PROV 1W 2P,General Assembly,161,DEM,Leanne Krueger,89,180,269
Delaware,NETHER PROV 1W 2P,General Assembly,161,DEM,Write-in,0,0,0
Delaware,NETHER PROV 1W 2P,General Assembly,161,REP,Ralph Shicatano,87,56,143
Delaware,NETHER PROV 1W 2P,General Assembly,161,REP,Write-in,1,1,2
Delaware,NETHER PROV 2W 1P,President,,DEM,Bernie Sanders,15,39,54
Delaware,NETHER PROV 2W 1P,President,,DEM,Joseph R. Biden,58,196,254
Delaware,NETHER PROV 2W 1P,President,,DEM,Tulsi Gabbard,0,2,2
Delaware,NETHER PROV 2W 1P,President,,DEM,Write-in,0,0,0
Delaware,NETHER PROV 2W 1P,President,,REP,Donald J. Trump,62,20,82
Delaware,NETHER PROV 2W 1P,President,,REP,Roque Rocky De La Fuente,6,1,7
Delaware,NETHER PROV 2W 1P,President,,REP,Billy Weld,2,15,17
Delaware,NETHER PROV 2W 1P,President,,REP,Write-in,4,7,11
Delaware,NETHER PROV 2W 1P,Attorney General,,DEM,Josh Shapiro,58,222,280
Delaware,NETHER PROV 2W 1P,Attorney General,,DEM,Write-in,0,0,0
Delaware,NETHER PROV 2W 1P,Attorney General,,REP,Heather Heidelbaugh,68,33,101
Delaware,NETHER PROV 2W 1P,Attorney General,,REP,Write-in,1,2,3
Delaware,NETHER PROV 2W 1P,Auditor General,,DEM,H. Scott Conklin,2,5,7
Delaware,NETHER PROV 2W 1P,Auditor General,,DEM,Michael Lamb,6,10,16
Delaware,NETHER PROV 2W 1P,Auditor General,,DEM,Tracie Fountain,2,11,13
Delaware,NETHER PROV 2W 1P,Auditor General,,DEM,Rose Rosie Marie Davis,1,2,3
Delaware,NETHER PROV 2W 1P,Auditor General,,DEM,Nina Ahmad,43,163,206
Delaware,NETHER PROV 2W 1P,Auditor General,,DEM,Christina M. Hartman,7,23,30
Delaware,NETHER PROV 2W 1P,Auditor General,,DEM,Write-in,0,0,0
Delaware,NETHER PROV 2W 1P,Auditor General,,REP,Timothy Defoor,68,34,102
Delaware,NETHER PROV 2W 1P,Auditor General,,REP,Write-in,1,2,3
Delaware,NETHER PROV 2W 1P,State Treasurer,,DEM,Joe Torsella,60,214,274
Delaware,NETHER PROV 2W 1P,State Treasurer,,DEM,Write-in,0,0,0
Delaware,NETHER PROV 2W 1P,State Treasurer,,REP,Stacy L. Garrity,67,34,101
Delaware,NETHER PROV 2W 1P,State Treasurer,,REP,Write-in,1,2,3
Delaware,NETHER PROV 2W 1P,U.S. House,5,DEM,Mary Gay Scanlon,65,226,291
Delaware,NETHER PROV 2W 1P,U.S. House,5,DEM,Write-in,0,1,1
Delaware,NETHER PROV 2W 1P,U.S. House,5,REP,Rob Jordan,26,10,36
Delaware,NETHER PROV 2W 1P,U.S. House,5,REP,Dasha Pruett,43,30,73
Delaware,NETHER PROV 2W 1P,U.S. House,5,REP,Write-in,1,2,3
Delaware,NETHER PROV 2W 1P,State Senate,9,DEM,Brett Burman,46,133,179
Delaware,NETHER PROV 2W 1P,State Senate,9,DEM,John I. Kane,24,101,125
Delaware,NETHER PROV 2W 1P,State Senate,9,DEM,Write-in,0,0,0
Delaware,NETHER PROV 2W 1P,State Senate,9,REP,Thomas H. Killion,67,43,110
Delaware,NETHER PROV 2W 1P,State Senate,9,REP,Write-in,1,0,1
Delaware,NETHER PROV 2W 1P,General Assembly,161,DEM,Leanne Krueger,65,229,294
Delaware,NETHER PROV 2W 1P,General Assembly,161,DEM,Write-in,2,2,4
Delaware,NETHER PROV 2W 1P,General Assembly,161,REP,Ralph Shicatano,67,33,100
Delaware,NETHER PROV 2W 1P,General Assembly,161,REP,Write-in,1,3,4
Delaware,NETHER PROV 2W 2P,President,,DEM,Bernie Sanders,2,9,11
Delaware,NETHER PROV 2W 2P,President,,DEM,Joseph R. Biden,15,52,67
Delaware,NETHER PROV 2W 2P,President,,DEM,Tulsi Gabbard,0,0,0
Delaware,NETHER PROV 2W 2P,President,,DEM,Write-in,0,1,1
Delaware,NETHER PROV 2W 2P,President,,REP,Donald J. Trump,28,12,40
Delaware,NETHER PROV 2W 2P,President,,REP,Roque Rocky De La Fuente,3,4,7
Delaware,NETHER PROV 2W 2P,President,,REP,Billy Weld,1,4,5
Delaware,NETHER PROV 2W 2P,President,,REP,Write-in,0,2,2
Delaware,NETHER PROV 2W 2P,Attorney General,,DEM,Josh Shapiro,15,56,71
Delaware,NETHER PROV 2W 2P,Attorney General,,DEM,Write-in,0,0,0
Delaware,NETHER PROV 2W 2P,Attorney General,,REP,Heather Heidelbaugh,27,21,48
Delaware,NETHER PROV 2W 2P,Attorney General,,REP,Write-in,0,0,0
Delaware,NETHER PROV 2W 2P,Auditor General,,DEM,H. Scott Conklin,0,2,2
Delaware,NETHER PROV 2W 2P,Auditor General,,DEM,Michael Lamb,2,6,8
Delaware,NETHER PROV 2W 2P,Auditor General,,DEM,Tracie Fountain,2,4,6
Delaware,NETHER PROV 2W 2P,Auditor General,,DEM,Rose Rosie Marie Davis,0,3,3
Delaware,NETHER PROV 2W 2P,Auditor General,,DEM,Nina Ahmad,8,38,46
Delaware,NETHER PROV 2W 2P,Auditor General,,DEM,Christina M. Hartman,1,6,7
Delaware,NETHER PROV 2W 2P,Auditor General,,DEM,Write-in,0,0,0
Delaware,NETHER PROV 2W 2P,Auditor General,,REP,Timothy Defoor,27,21,48
Delaware,NETHER PROV 2W 2P,Auditor General,,REP,Write-in,0,0,0
Delaware,NETHER PROV 2W 2P,State Treasurer,,DEM,Joe Torsella,15,57,72
Delaware,NETHER PROV 2W 2P,State Treasurer,,DEM,Write-in,0,0,0
Delaware,NETHER PROV 2W 2P,State Treasurer,,REP,Stacy L. Garrity,28,21,49
Delaware,NETHER PROV 2W 2P,State Treasurer,,REP,Write-in,0,0,0
Delaware,NETHER PROV 2W 2P,U.S. House,5,DEM,Mary Gay Scanlon,16,61,77
Delaware,NETHER PROV 2W 2P,U.S. House,5,DEM,Write-in,0,0,0
Delaware,NETHER PROV 2W 2P,U.S. House,5,REP,Rob Jordan,8,7,15
Delaware,NETHER PROV 2W 2P,U.S. House,5,REP,Dasha Pruett,23,14,37
Delaware,NETHER PROV 2W 2P,U.S. House,5,REP,Write-in,0,0,0
Delaware,NETHER PROV 2W 2P,State Senate,9,DEM,Brett Burman,9,33,42
Delaware,NETHER PROV 2W 2P,State Senate,9,DEM,John I. Kane,8,28,36
Delaware,NETHER PROV 2W 2P,State Senate,9,DEM,Write-in,0,0,0
Delaware,NETHER PROV 2W 2P,State Senate,9,REP,Thomas H. Killion,32,21,53
Delaware,NETHER PROV 2W 2P,State Senate,9,REP,Write-in,0,0,0
Delaware,NETHER PROV 2W 2P,General Assembly,161,DEM,Leanne Krueger,16,61,77
Delaware,NETHER PROV 2W 2P,General Assembly,161,DEM,Write-in,0,0,0
Delaware,NETHER PROV 2W 2P,General Assembly,161,REP,Ralph Shicatano,27,21,48
Delaware,NETHER PROV 2W 2P,General Assembly,161,REP,Write-in,0,0,0
Delaware,NETHER PROV 3W,President,,DEM,Bernie Sanders,52,59,111
Delaware,NETHER PROV 3W,President,,DEM,Joseph R. Biden,140,414,554
Delaware,NETHER PROV 3W,President,,DEM,Tulsi Gabbard,2,5,7
Delaware,NETHER PROV 3W,President,,DEM,Write-in,0,2,2
