county,precinct,office,district,candidate,party,votes,election_day,absentee,provisional,military
Columbia,BRIARCREEK BOROUGH,State Treasurer,,Overvote,,0,0,0,0,0
Columbia,BRIARCREEK BOROUGH,U.S. House,9,GARY WEGMAN,DEM,66,35,31,0,0
Columbia,BRIARCREEK BOROUGH,U.S. House,9,DAN MEUSER,REP,141,117,20,4,0
Columbia,BRIARCREEK BOROUGH,U.S. House,9,Write-ins,,1,1,0,0,0
Columbia,BRIARCREEK BOROUGH,U.S. House,9,Under Votes,,5,5,0,0,0
Columbia,BRIARCREEK BOROUGH,U.S. House,9,Overvote,,0,0,0,0,0
Columbia,BRIARCREEK BOROUGH,State Senate,27,MICHELLE SIEGEL,DEM,50,26,24,0,0
Columbia,BRIARCREEK BOROUGH,State Senate,27,JOHN R GORDNER,REP,155,125,26,4,0
Columbia,BRIARCREEK BOROUGH,State Senate,27,Write-ins,,1,1,0,0,0
Columbia,BRIARCREEK BOROUGH,State Senate,27,Under Votes,,7,6,1,0,0
Columbia,BRIARCREEK BOROUGH,State Senate,27,Overvote,,0,0,0,0,0
Columbia,BRIARCREEK BOROUGH,State House,109,BILL MONAHAN,DEM,41,19,22,0,0
Columbia,BRIARCREEK BOROUGH,State House,109,DAVID MILLARD,REP,153,124,25,4,0
Columbia,BRIARCREEK BOROUGH,State House,109,ROGER W NUSS,IND,12,8,4,0,0
Columbia,BRIARCREEK BOROUGH,State House,109,Write-ins,,1,1,0,0,0
Columbia,BRIARCREEK BOROUGH,State House,109,Under Votes,,6,6,0,0,0
Columbia,BRIARCREEK BOROUGH,State House,109,Overvote,,0,0,0,0,0
Columbia,CATAWISSA TWP,Registered Voters,,,,668,,,,
Columbia,CATAWISSA TWP,Ballots Cast,,,,574,,,,
Columbia,CATAWISSA TWP,President,,Joseph R. Biden,DEM,155,70,83,2,0
Columbia,CATAWISSA TWP,President,,Donald J. Trump,REP,400,324,68,8,0
Columbia,CATAWISSA TWP,President,,Jo Jorgensen,LIB,10,6,4,0,0
Columbia,CATAWISSA TWP,President,,Write-In (W),,0,0,0,0,0
Columbia,CATAWISSA TWP,President,,R19 Boddie (W),,0,0,0,0,0
Columbia,CATAWISSA TWP,President,,Brian Carroll (W),,1,1,0,0,0
Columbia,CATAWISSA TWP,President,,Derrek Irving Collins (W),,0,0,0,0,0
Columbia,CATAWISSA TWP,President,,Ryan Ehrenreich (W),,0,0,0,0,0
Columbia,CATAWISSA TWP,President,,Howie Hawkins,,1,0,1,0,0
Columbia,CATAWISSA TWP,President,,Juliette Jenner (W),,0,0,0,0,0
Columbia,CATAWISSA TWP,President,,Joe McHugh (W),,0,0,0,0,0
Columbia,CATAWISSA TWP,President,,John Manimas Medeiros (W),,0,0,0,0,0
Columbia,CATAWISSA TWP,President,,James Ogle (W),,0,0,0,0,0
Columbia,CATAWISSA TWP,President,,Brock Pierce (W),,0,0,0,0,0
Columbia,CATAWISSA TWP,President,,Albert Raley (W),,0,0,0,0,0
Columbia,CATAWISSA TWP,President,,Deborah Rouse (W),,0,0,0,0,0
Columbia,CATAWISSA TWP,President,,Jade Simmons (W),,0,0,0,0,0
Columbia,CATAWISSA TWP,President,,Mary Ruth Caro Simmons (W),,0,0,0,0,0
Columbia,CATAWISSA TWP,President,,Ronald Bryan Smith (W),,0,0,0,0,0
Columbia,CATAWISSA TWP,President,,Silvia Stagg (W),,0,0,0,0,0
Columbia,CATAWISSA TWP,President,,Christopher Stried (W),,0,0,0,0,0
Columbia,CATAWISSA TWP,President,,Sheila Samm Tittle (W),,0,0,0,0,0
Columbia,CATAWISSA TWP,President,,Ann Yeager (W),,0,0,0,0,0
Columbia,CATAWISSA TWP,President,,Write-ins,,2,1,1,0,0
Columbia,CATAWISSA TWP,President,,Under Votes,,5,4,1,0,0
Columbia,CATAWISSA TWP,President,,Overvote,,0,0,0,0,0
Columbia,CATAWISSA TWP,Attorney General,,JOSH SHAPIRO,DEM,210,113,95,2,0
Columbia,CATAWISSA TWP,Attorney General,,HEATHER HEIDELBAUGH,REP,335,273,54,8,0
Columbia,CATAWISSA TWP,Attorney General,,DANIEL WASSMER,LIB,13,8,5,0,0
Columbia,CATAWISSA TWP,Attorney General,,RICHARD L WEISS,GRN,4,3,1,0,0
Columbia,CATAWISSA TWP,Attorney General,,Write-ins,,1,0,1,0,0
Columbia,CATAWISSA TWP,Attorney General,,Under Votes,,11,9,2,0,0
Columbia,CATAWISSA TWP,Attorney General,,Overvote,,0,0,0,0,0
Columbia,CATAWISSA TWP,Auditor General,,NINA AHMAD,DEM,144,70,71,3,0
Columbia,CATAWISSA TWP,Auditor General,,TIMOTHY DEFOOR,REP,383,302,74,7,0
Columbia,CATAWISSA TWP,Auditor General,,JENNIFER MOORE,LIB,19,13,6,0,0
Columbia,CATAWISSA TWP,Auditor General,,OLIVIA FAISON,GRN,5,4,1,0,0
Columbia,CATAWISSA TWP,Auditor General,,Write-ins,,0,0,0,0,0
Columbia,CATAWISSA TWP,Auditor General,,Under Votes,,23,17,6,0,0
Columbia,CATAWISSA TWP,Auditor General,,Overvote,,0,0,0,0,0
Columbia,CATAWISSA TWP,State Treasurer,,JOE TORSELLA,DEM,179,96,81,2,0
Columbia,CATAWISSA TWP,State Treasurer,,STACY L GARRITY,REP,359,281,70,8,0
Columbia,CATAWISSA TWP,State Treasurer,,JOE SOLOSKI,LIB,13,10,3,0,0
Columbia,CATAWISSA TWP,State Treasurer,,TIMOTHY RUNKLE,GRN,6,6,0,0,0
Columbia,CATAWISSA TWP,State Treasurer,,Write-ins,,0,0,0,0,0
Columbia,CATAWISSA TWP,State Treasurer,,Under Votes,,17,13,4,0,0
Columbia,CATAWISSA TWP,State Treasurer,,Overvote,,0,0,0,0,0
Columbia,CATAWISSA TWP,U.S. House,9,GARY WEGMAN,DEM,144,64,78,2,0
Columbia,CATAWISSA TWP,U.S. House,9,DAN MEUSER,REP,416,329,79,8,0
Columbia,CATAWISSA TWP,U.S. House,9,Write-ins,,2,2,0,0,0
Columbia,CATAWISSA TWP,U.S. House,9,Under Votes,,12,11,1,0,0
Columbia,CATAWISSA TWP,U.S. House,9,Overvote,,0,0,0,0,0
Columbia,CATAWISSA TWP,State Senate,27,MICHELLE SIEGEL,DEM,126,57,67,2,0
Columbia,CATAWISSA TWP,State Senate,27,JOHN R GORDNER,REP,434,337,89,8,0
Columbia,CATAWISSA TWP,State Senate,27,Write-ins,,1,1,0,0,0
Columbia,CATAWISSA TWP,State Senate,27,Under Votes,,13,11,2,0,0
Columbia,CATAWISSA TWP,State Senate,27,Overvote,,0,0,0,0,0
Columbia,CATAWISSA TWP,State House,109,BILL MONAHAN,DEM,65,23,40,2,0
Columbia,CATAWISSA TWP,State House,109,DAVID MILLARD,REP,274,208,61,5,0
Columbia,CATAWISSA TWP,State House,109,ROGER W NUSS,IND,228,169,56,3,0
Columbia,CATAWISSA TWP,State House,109,Write-ins,,2,1,1,0,0
Columbia,CATAWISSA TWP,State House,109,Under Votes,,5,5,0,0,0
Columbia,CATAWISSA TWP,State House,109,Overvote,,0,0,0,0,0
Columbia,CATAWISSA BOROUGH,Registered Voters,,,,815,,,,
Columbia,CATAWISSA BOROUGH,Ballots Cast,,,,656,,,,
Columbia,CATAWISSA BOROUGH,President,,Joseph R. Biden,DEM,236,114,122,0,0
Columbia,CATAWISSA BOROUGH,President,,Donald J. Trump,REP,400,344,56,0,0
Columbia,CATAWISSA BOROUGH,President,,Jo Jorgensen,LIB,16,13,3,0,0
Columbia,CATAWISSA BOROUGH,President,,Write-In (W),,0,0,0,0,0
Columbia,CATAWISSA BOROUGH,President,,R19 Boddie (W),,0,0,0,0,0
Columbia,CATAWISSA BOROUGH,President,,Brian Carroll (W),,0,0,0,0,0
Columbia,CATAWISSA BOROUGH,President,,Derrek Irving Collins (W),,0,0,0,0,0
Columbia,CATAWISSA BOROUGH,President,,Ryan Ehrenreich (W),,0,0,0,0,0
Columbia,CATAWISSA BOROUGH,President,,Howie Hawkins,,0,0,0,0,0
Columbia,CATAWISSA BOROUGH,President,,Juliette Jenner (W),,0,0,0,0,0
Columbia,CATAWISSA BOROUGH,President,,Joe McHugh (W),,0,0,0,0,0
Columbia,CATAWISSA BOROUGH,President,,John Manimas Medeiros (W),,0,0,0,0,0
Columbia,CATAWISSA BOROUGH,President,,James Ogle (W),,0,0,0,0,0
Columbia,CATAWISSA BOROUGH,President,,Brock Pierce (W),,0,0,0,0,0
Columbia,CATAWISSA BOROUGH,President,,Albert Raley (W),,0,0,0,0,0
Columbia,CATAWISSA BOROUGH,President,,Deborah Rouse (W),,0,0,0,0,0
Columbia,CATAWISSA BOROUGH,President,,Jade Simmons (W),,0,0,0,0,0
Columbia,CATAWISSA BOROUGH,President,,Mary Ruth Caro Simmons (W),,0,0,0,0,0
Columbia,CATAWISSA BOROUGH,President,,Ronald Bryan Smith (W),,0,0,0,0,0
Columbia,CATAWISSA BOROUGH,President,,Silvia Stagg (W),,0,0,0,0,0
Columbia,CATAWISSA BOROUGH,President,,Christopher Stried (W),,0,0,0,0,0
Columbia,CATAWISSA BOROUGH,President,,Sheila Samm Tittle (W),,0,0,0,0,0
Columbia,CATAWISSA BOROUGH,President,,Ann Yeager (W),,0,0,0,0,0
Columbia,CATAWISSA BOROUGH,President,,Write-ins,,1,1,0,0,0
Columbia,CATAWISSA BOROUGH,President,,Under Votes,,3,2,1,0,0
Columbia,CATAWISSA BOROUGH,President,,Overvote,,0,0,0,0,0
Columbia,CATAWISSA BOROUGH,Attorney General,,JOSH SHAPIRO,DEM,256,141,115,0,0
Columbia,CATAWISSA BOROUGH,Attorney General,,HEATHER HEIDELBAUGH,REP,344,289,55,0,0
Columbia,CATAWISSA BOROUGH,Attorney General,,DANIEL WASSMER,LIB,24,19,5,0,0
Columbia,CATAWISSA BOROUGH,Attorney General,,RICHARD L WEISS,GRN,15,11,4,0,0
Columbia,CATAWISSA BOROUGH,Attorney General,,Write-ins,,0,0,0,0,0
Columbia,CATAWISSA BOROUGH,Attorney General,,Under Votes,,17,14,3,0,0
Columbia,CATAWISSA BOROUGH,Attorney General,,Overvote,,0,0,0,0,0
Columbia,CATAWISSA BOROUGH,Auditor General,,NINA AHMAD,DEM,214,112,102,0,0
Columbia,CATAWISSA BOROUGH,Auditor General,,TIMOTHY DEFOOR,REP,369,310,59,0,0
Columbia,CATAWISSA BOROUGH,Auditor General,,JENNIFER MOORE,LIB,34,25,9,0,0
Columbia,CATAWISSA BOROUGH,Auditor General,,OLIVIA FAISON,GRN,16,11,5,0,0
Columbia,CATAWISSA BOROUGH,Auditor General,,Write-ins,,0,0,0,0,0
Columbia,CATAWISSA BOROUGH,Auditor General,,Under Votes,,23,16,7,0,0
Columbia,CATAWISSA BOROUGH,Auditor General,,Overvote,,0,0,0,0,0
Columbia,CATAWISSA BOROUGH,State Treasurer,,JOE TORSELLA,DEM,223,113,110,0,0
Columbia,CATAWISSA BOROUGH,State Treasurer,,STACY L GARRITY,REP,370,317,53,0,0
Columbia,CATAWISSA BOROUGH,State Treasurer,,JOE SOLOSKI,LIB,22,16,6,0,0
Columbia,CATAWISSA BOROUGH,State Treasurer,,TIMOTHY RUNKLE,GRN,25,17,8,0,0
Columbia,CATAWISSA BOROUGH,State Treasurer,,Write-ins,,0,0,0,0,0
Columbia,CATAWISSA BOROUGH,State Treasurer,,Under Votes,,16,11,5,0,0
Columbia,CATAWISSA BOROUGH,State Treasurer,,Overvote,,0,0,0,0,0
Columbia,CATAWISSA BOROUGH,U.S. House,9,GARY WEGMAN,DEM,224,114,110,0,0
Columbia,CATAWISSA BOROUGH,U.S. House,9,DAN MEUSER,REP,420,352,68,0,0
Columbia,CATAWISSA BOROUGH,U.S. House,9,Write-ins,,2,2,0,0,0
Columbia,CATAWISSA BOROUGH,U.S. House,9,Under Votes,,10,6,4,0,0
Columbia,CATAWISSA BOROUGH,U.S. House,9,Overvote,,0,0,0,0,0
Columbia,CATAWISSA BOROUGH,State Senate,27,MICHELLE SIEGEL,DEM,195,100,95,0,0
Columbia,CATAWISSA BOROUGH,State Senate,27,JOHN R GORDNER,REP,449,367,82,0,0
Columbia,CATAWISSA BOROUGH,State Senate,27,Write-ins,,0,0,0,0,0
Columbia,CATAWISSA BOROUGH,State Senate,27,Under Votes,,12,7,5,0,0
Columbia,CATAWISSA BOROUGH,State Senate,27,Overvote,,0,0,0,0,0
Columbia,CATAWISSA BOROUGH,State House,109,BILL MONAHAN,DEM,132,63,69,0,0
Columbia,CATAWISSA BOROUGH,State House,109,DAVID MILLARD,REP,318,253,65,0,0
Columbia,CATAWISSA BOROUGH,State House,109,ROGER W NUSS,IND,199,154,45,0,0
Columbia,CATAWISSA BOROUGH,State House,109,Write-ins,,0,0,0,0,0
Columbia,CATAWISSA BOROUGH,State House,109,Under Votes,,7,4,3,0,0
Columbia,CATAWISSA BOROUGH,State House,109,Overvote,,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,Registered Voters,,,,3,,,,
Columbia,CENTRALIA BOROUGH,Ballots Cast,,,,0,,,,
Columbia,CENTRALIA BOROUGH,President,,Joseph R. Biden,DEM,1,0,1,0,0
Columbia,CENTRALIA BOROUGH,President,,Donald J. Trump,REP,1,0,1,0,0
Columbia,CENTRALIA BOROUGH,President,,Jo Jorgensen,LIB,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,President,,Write-In (W),,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,President,,R19 Boddie (W),,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,President,,Brian Carroll (W),,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,President,,Derrek Irving Collins (W),,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,President,,Ryan Ehrenreich (W),,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,President,,Howie Hawkins,,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,President,,Juliette Jenner (W),,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,President,,Joe McHugh (W),,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,President,,John Manimas Medeiros (W),,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,President,,James Ogle (W),,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,President,,Brock Pierce (W),,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,President,,Albert Raley (W),,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,President,,Deborah Rouse (W),,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,President,,Jade Simmons (W),,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,President,,Mary Ruth Caro Simmons (W),,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,President,,Ronald Bryan Smith (W),,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,President,,Silvia Stagg (W),,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,President,,Christopher Stried (W),,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,President,,Sheila Samm Tittle (W),,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,President,,Ann Yeager (W),,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,President,,Write-ins,,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,President,,Under Votes,,1,0,1,0,0
Columbia,CENTRALIA BOROUGH,President,,Overvote,,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,Attorney General,,JOSH SHAPIRO,DEM,2,0,2,0,0
Columbia,CENTRALIA BOROUGH,Attorney General,,HEATHER HEIDELBAUGH,REP,1,0,1,0,0
Columbia,CENTRALIA BOROUGH,Attorney General,,DANIEL WASSMER,LIB,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,Attorney General,,RICHARD L WEISS,GRN,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,Attorney General,,Write-ins,,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,Attorney General,,Under Votes,,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,Attorney General,,Overvote,,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,Auditor General,,NINA AHMAD,DEM,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,Auditor General,,TIMOTHY DEFOOR,REP,3,0,3,0,0
Columbia,CENTRALIA BOROUGH,Auditor General,,JENNIFER MOORE,LIB,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,Auditor General,,OLIVIA FAISON,GRN,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,Auditor General,,Write-ins,,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,Auditor General,,Under Votes,,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,Auditor General,,Overvote,,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,State Treasurer,,JOE TORSELLA,DEM,2,0,2,0,0
Columbia,CENTRALIA BOROUGH,State Treasurer,,STACY L GARRITY,REP,1,0,1,0,0
Columbia,CENTRALIA BOROUGH,State Treasurer,,JOE SOLOSKI,LIB,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,State Treasurer,,TIMOTHY RUNKLE,GRN,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,State Treasurer,,Write-ins,,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,State Treasurer,,Under Votes,,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,State Treasurer,,Overvote,,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,U.S. House,9,GARY WEGMAN,DEM,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,U.S. House,9,DAN MEUSER,REP,3,0,3,0,0
Columbia,CENTRALIA BOROUGH,U.S. House,9,Write-ins,,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,U.S. House,9,Under Votes,,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,U.S. House,9,Overvote,,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,State Senate,27,MICHELLE SIEGEL,DEM,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,State Senate,27,JOHN R GORDNER,REP,3,0,3,0,0
Columbia,CENTRALIA BOROUGH,State Senate,27,Write-ins,,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,State Senate,27,Under Votes,,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,State Senate,27,Overvote,,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,State House,107,KURT A MASSER,REP,3,0,3,0,0
Columbia,CENTRALIA BOROUGH,State House,107,RYAN BOURINSKI,LIB,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,State House,107,Write-ins,,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,State House,107,Under Votes,,0,0,0,0,0
Columbia,CENTRALIA BOROUGH,State House,107,Overvote,,0,0,0,0,0
Columbia,CLEVELAND TWP,Registered Voters,,,,719,,,,
Columbia,CLEVELAND TWP,Ballots Cast,,,,613,,,,
Columbia,CLEVELAND TWP,President,,Joseph R. Biden,DEM,153,80,72,1,0
Columbia,CLEVELAND TWP,President,,Donald J. Trump,REP,444,371,63,10,0
Columbia,CLEVELAND TWP,President,,Jo Jorgensen,LIB,9,9,0,0,0
Columbia,CLEVELAND TWP,President,,Write-In (W),,0,0,0,0,0
Columbia,CLEVELAND TWP,President,,R19 Boddie (W),,0,0,0,0,0
Columbia,CLEVELAND TWP,President,,Brian Carroll (W),,0,0,0,0,0
Columbia,CLEVELAND TWP,President,,Derrek Irving Collins (W),,0,0,0,0,0
Columbia,CLEVELAND TWP,President,,Ryan Ehrenreich (W),,0,0,0,0,0
Columbia,CLEVELAND TWP,President,,Howie Hawkins,,0,0,0,0,0
Columbia,CLEVELAND TWP,President,,Juliette Jenner (W),,0,0,0,0,0
Columbia,CLEVELAND TWP,President,,Joe McHugh (W),,0,0,0,0,0
Columbia,CLEVELAND TWP,President,,John Manimas Medeiros (W),,0,0,0,0,0
Columbia,CLEVELAND TWP,President,,James Ogle (W),,0,0,0,0,0
Columbia,CLEVELAND TWP,President,,Brock Pierce (W),,0,0,0,0,0
Columbia,CLEVELAND TWP,President,,Albert Raley (W),,0,0,0,0,0
Columbia,CLEVELAND TWP,President,,Deborah Rouse (W),,0,0,0,0,0
Columbia,CLEVELAND TWP,President,,Jade Simmons (W),,0,0,0,0,0
Columbia,CLEVELAND TWP,President,,Mary Ruth Caro Simmons (W),,0,0,0,0,0
Columbia,CLEVELAND TWP,President,,Ronald Bryan Smith (W),,0,0,0,0,0
Columbia,CLEVELAND TWP,President,,Silvia Stagg (W),,0,0,0,0,0
Columbia,CLEVELAND TWP,President,,Christopher Stried (W),,0,0,0,0,0
Columbia,CLEVELAND TWP,President,,Sheila Samm Tittle (W),,0,0,0,0,0
Columbia,CLEVELAND TWP,President,,Ann Yeager (W),,0,0,0,0,0
Columbia,CLEVELAND TWP,President,,Write-ins,,0,0,0,0,0
Columbia,CLEVELAND TWP,President,,Under Votes,,7,7,0,0,0
Columbia,CLEVELAND TWP,President,,Overvote,,0,0,0,0,0
Columbia,CLEVELAND TWP,Attorney General,,JOSH SHAPIRO,DEM,194,108,84,2,0
Columbia,CLEVELAND TWP,Attorney General,,HEATHER HEIDELBAUGH,REP,392,335,48,9,0
Columbia,CLEVELAND TWP,Attorney General,,DANIEL WASSMER,LIB,6,5,1,0,0
Columbia,CLEVELAND TWP,Attorney General,,RICHARD L WEISS,GRN,2,2,0,0,0
Columbia,CLEVELAND TWP,Attorney General,,Write-ins,,0,0,0,0,0
Columbia,CLEVELAND TWP,Attorney General,,Under Votes,,19,17,2,0,0
Columbia,CLEVELAND TWP,Attorney General,,Overvote,,0,0,0,0,0
Columbia,CLEVELAND TWP,Auditor General,,NINA AHMAD,DEM,144,73,70,1,0
Columbia,CLEVELAND TWP,Auditor General,,TIMOTHY DEFOOR,REP,417,351,56,10,0
Columbia,CLEVELAND TWP,Auditor General,,JENNIFER MOORE,LIB,18,15,3,0,0
Columbia,CLEVELAND TWP,Auditor General,,OLIVIA FAISON,GRN,3,2,1,0,0
Columbia,CLEVELAND TWP,Auditor General,,Write-ins,,0,0,0,0,0
Columbia,CLEVELAND TWP,Auditor General,,Under Votes,,31,26,5,0,0
Columbia,CLEVELAND TWP,Auditor General,,Overvote,,0,0,0,0,0
Columbia,CLEVELAND TWP,State Treasurer,,JOE TORSELLA,DEM,166,96,68,2,0
Columbia,CLEVELAND TWP,State Treasurer,,STACY L GARRITY,REP,413,342,62,9,0
Columbia,CLEVELAND TWP,State Treasurer,,JOE SOLOSKI,LIB,9,8,1,0,0
Columbia,CLEVELAND TWP,State Treasurer,,TIMOTHY RUNKLE,GRN,6,5,1,0,0
Columbia,CLEVELAND TWP,State Treasurer,,Write-ins,,0,0,0,0,0
Columbia,CLEVELAND TWP,State Treasurer,,Under Votes,,19,16,3,0,0
Columbia,CLEVELAND TWP,State Treasurer,,Overvote,,0,0,0,0,0
Columbia,CLEVELAND TWP,U.S. House,9,GARY WEGMAN,DEM,139,70,68,1,0
Columbia,CLEVELAND TWP,U.S. House,9,DAN MEUSER,REP,457,383,64,10,0
Columbia,CLEVELAND TWP,U.S. House,9,Write-ins,,0,0,0,0,0
Columbia,CLEVELAND TWP,U.S. House,9,Under Votes,,17,14,3,0,0
Columbia,CLEVELAND TWP,U.S. House,9,Overvote,,0,0,0,0,0
Columbia,CLEVELAND TWP,State Senate,27,MICHELLE SIEGEL,DEM,125,64,60,1,0
Columbia,CLEVELAND TWP,State Senate,27,JOHN R GORDNER,REP,472,391,71,10,0
Columbia,CLEVELAND TWP,State Senate,27,Write-ins,,0,0,0,0,0
Columbia,CLEVELAND TWP,State Senate,27,Under Votes,,16,12,4,0,0
Columbia,CLEVELAND TWP,State Senate,27,Overvote,,0,0,0,0,0
Columbia,CLEVELAND TWP,State House,107,KURT A MASSER,REP,520,405,105,10,0
Columbia,CLEVELAND TWP,State House,107,RYAN BOURINSKI,LIB,70,42,27,1,0
Columbia,CLEVELAND TWP,State House,107,Write-ins,,4,4,0,0,0
Columbia,CLEVELAND TWP,State House,107,Under Votes,,19,16,3,0,0
Columbia,CLEVELAND TWP,State House,107,Overvote,,0,0,0,0,0
Columbia,CONYNGHAM TWP,Registered Voters,,,,433,,,,
Columbia,CONYNGHAM TWP,Ballots Cast,,,,340,,,,
Columbia,CONYNGHAM TWP,President,,Joseph R. Biden,DEM,90,47,41,2,0
Columbia,CONYNGHAM TWP,President,,Donald J. Trump,REP,238,205,28,5,0
Columbia,CONYNGHAM TWP,President,,Jo Jorgensen,LIB,8,8,0,0,0
Columbia,CONYNGHAM TWP,President,,Write-In (W),,0,0,0,0,0
Columbia,CONYNGHAM TWP,President,,R19 Boddie (W),,0,0,0,0,0
Columbia,CONYNGHAM TWP,President,,Brian Carroll (W),,0,0,0,0,0
Columbia,CONYNGHAM TWP,President,,Derrek Irving Collins (W),,0,0,0,0,0
Columbia,CONYNGHAM TWP,President,,Ryan Ehrenreich (W),,0,0,0,0,0
Columbia,CONYNGHAM TWP,President,,Howie Hawkins,,0,0,0,0,0
Columbia,CONYNGHAM TWP,President,,Juliette Jenner (W),,0,0,0,0,0
Columbia,CONYNGHAM TWP,President,,Joe McHugh (W),,0,0,0,0,0
Columbia,CONYNGHAM TWP,President,,John Manimas Medeiros (W),,0,0,0,0,0
Columbia,CONYNGHAM TWP,President,,James Ogle (W),,0,0,0,0,0
Columbia,CONYNGHAM TWP,President,,Brock Pierce (W),,0,0,0,0,0
Columbia,CONYNGHAM TWP,President,,Albert Raley (W),,0,0,0,0,0
Columbia,CONYNGHAM TWP,President,,Deborah Rouse (W),,0,0,0,0,0
Columbia,CONYNGHAM TWP,President,,Jade Simmons (W),,0,0,0,0,0
Columbia,CONYNGHAM TWP,President,,Mary Ruth Caro Simmons (W),,0,0,0,0,0
Columbia,CONYNGHAM TWP,President,,Ronald Bryan Smith (W),,0,0,0,0,0
Columbia,CONYNGHAM TWP,President,,Silvia Stagg (W),,0,0,0,0,0
Columbia,CONYNGHAM TWP,President,,Christopher Stried (W),,0,0,0,0,0
Columbia,CONYNGHAM TWP,President,,Sheila Samm Tittle (W),,0,0,0,0,0
Columbia,CONYNGHAM TWP,President,,Ann Yeager (W),,0,0,0,0,0
Columbia,CONYNGHAM TWP,President,,Write-ins,,1,1,0,0,0
Columbia,CONYNGHAM TWP,President,,Under Votes,,3,2,1,0,0
Columbia,CONYNGHAM TWP,President,,Overvote,,0,0,0,0,0
Columbia,CONYNGHAM TWP,Attorney General,,JOSH SHAPIRO,DEM,103,63,38,2,0
Columbia,CONYNGHAM TWP,Attorney General,,HEATHER HEIDELBAUGH,REP,213,179,29,5,0
Columbia,CONYNGHAM TWP,Attorney General,,DANIEL WASSMER,LIB,5,5,0,0,0
Columbia,CONYNGHAM TWP,Attorney General,,RICHARD L WEISS,GRN,6,5,1,0,0
Columbia,CONYNGHAM TWP,Attorney General,,Write-ins,,2,2,0,0,0
Columbia,CONYNGHAM TWP,Attorney General,,Under Votes,,11,9,2,0,0
Columbia,CONYNGHAM TWP,Attorney General,,Overvote,,0,0,0,0,0
Columbia,CONYNGHAM TWP,Auditor General,,NINA AHMAD,DEM,85,45,38,2,0
Columbia,CONYNGHAM TWP,Auditor General,,TIMOTHY DEFOOR,REP,221,191,25,5,0
Columbia,CONYNGHAM TWP,Auditor General,,JENNIFER MOORE,LIB,17,14,3,0,0
Columbia,CONYNGHAM TWP,Auditor General,,OLIVIA FAISON,GRN,3,2,1,0,0
Columbia,CONYNGHAM TWP,Auditor General,,Write-ins,,0,0,0,0,0
Columbia,CONYNGHAM TWP,Auditor General,,Under Votes,,14,11,3,0,0
Columbia,CONYNGHAM TWP,Auditor General,,Overvote,,0,0,0,0,0
Columbia,CONYNGHAM TWP,State Treasurer,,JOE TORSELLA,DEM,92,53,37,2,0
Columbia,CONYNGHAM TWP,State Treasurer,,STACY L GARRITY,REP,218,188,25,5,0
