county,precinct,office,district,party,candidate,votes,,,,,,,,,,,,,,,,,
York,York City 6-0,U.S. House,10,REP,Scott Perry,117,,,,,,,,,,,,,,,,,
York,York City 7-0,U.S. House,10,REP,Scott Perry,164,,,,,,,,,,,,,,,,,
York,York City 8-0,U.S. House,10,REP,Scott Perry,152,,,,,,,,,,,,,,,,,
York,York City 9-1,U.S. House,10,REP,Scott Perry,161,,,,,,,,,,,,,,,,,
York,York City 9-2,U.S. House,10,REP,Scott Perry,105,,,,,,,,,,,,,,,,,
York,York City 11-0,U.S. House,10,REP,Scott Perry,363,,,,,,,,,,,,,,,,,
York,York City 12-1,U.S. House,10,REP,Scott Perry,201,,,,,,,,,,,,,,,,,
York,York City 12-2,U.S. House,10,REP,Scott Perry,146,,,,,,,,,,,,,,,,,
York,York City 12-3,U.S. House,10,REP,Scott Perry,194,,,,,,,,,,,,,,,,,
York,York City 12-4,U.S. House,10,REP,Scott Perry,265,,,,,,,,,,,,,,,,,
York,York City 13-0,U.S. House,10,REP,Scott Perry,137,,,,,,,,,,,,,,,,,
York,York City 14-1,U.S. House,10,REP,Scott Perry,228,,,,,,,,,,,,,,,,,
York,York City 14-2,U.S. House,10,REP,Scott Perry,305,,,,,,,,,,,,,,,,,
York,York City 14-3,U.S. House,10,REP,Scott Perry,425,,,,,,,,,,,,,,,,,
York,York City 15-0,U.S. House,10,REP,Scott Perry,235,,,,,,,,,,,,,,,,,
York,Carroll Township,U.S. House,10,,Write-ins,5,,,,,,,,,,,,,,,,,
York,Conewago Township 1,U.S. House,10,,Write-ins,6,,,,,,,,,,,,,,,,,
York,Conewago Township 2,U.S. House,10,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Dover Township 1,U.S. House,10,,Write-ins,5,,,,,,,,,,,,,,,,,
York,Dover Township 2,U.S. House,10,,Write-ins,10,,,,,,,,,,,,,,,,,
York,Dover Township 3,U.S. House,10,,Write-ins,4,,,,,,,,,,,,,,,,,
York,Dover Township 4,U.S. House,10,,Write-ins,5,,,,,,,,,,,,,,,,,
York,East Manchester Township,U.S. House,10,,Write-ins,4,,,,,,,,,,,,,,,,,
York,Fairview Township 1,U.S. House,10,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Fairview Township 2,U.S. House,10,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Fairview Township 3,U.S. House,10,,Write-ins,5,,,,,,,,,,,,,,,,,
York,Fairview Township 4,U.S. House,10,,Write-ins,4,,,,,,,,,,,,,,,,,
York,Franklin Township,U.S. House,10,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Manchester Township 1,U.S. House,10,,Write-ins,3,,,,,,,,,,,,,,,,,
York,Manchester Township 2,U.S. House,10,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Manchester Township 3,U.S. House,10,,Write-ins,3,,,,,,,,,,,,,,,,,
York,Manchester Township 4,U.S. House,10,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Manchester Township 5,U.S. House,10,,Write-ins,7,,,,,,,,,,,,,,,,,
York,Manchester Township 6,U.S. House,10,,Write-ins,3,,,,,,,,,,,,,,,,,
York,Manchester Township 7,U.S. House,10,,Write-ins,4,,,,,,,,,,,,,,,,,
York,Monaghan Township,U.S. House,10,,Write-ins,5,,,,,,,,,,,,,,,,,
York,Newberry Township 1,U.S. House,10,,Write-ins,7,,,,,,,,,,,,,,,,,
York,Newberry Township 2,U.S. House,10,,Write-ins,4,,,,,,,,,,,,,,,,,
York,Newberry Township 3,U.S. House,10,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Springettsbury Township 1,U.S. House,10,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Springettsbury Township 2,U.S. House,10,,Write-ins,5,,,,,,,,,,,,,,,,,
York,Springettsbury Township 3,U.S. House,10,,Write-ins,3,,,,,,,,,,,,,,,,,
York,Springettsbury Township 4,U.S. House,10,,Write-ins,4,,,,,,,,,,,,,,,,,
York,Springettsbury Township 5,U.S. House,10,,Write-ins,6,,,,,,,,,,,,,,,,,
York,Springettsbury Township 6,U.S. House,10,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Springettsbury Township 7,U.S. House,10,,Write-ins,4,,,,,,,,,,,,,,,,,
York,Springettsbury Township 8,U.S. House,10,,Write-ins,10,,,,,,,,,,,,,,,,,
York,Spring Garden Township 1,U.S. House,10,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Spring Garden Township 2,U.S. House,10,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Spring Garden Township 3,U.S. House,10,,Write-ins,4,,,,,,,,,,,,,,,,,
York,Spring Garden Township 4,U.S. House,10,,Write-ins,6,,,,,,,,,,,,,,,,,
York,Spring Garden Township 5,U.S. House,10,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Warrington Township,U.S. House,10,,Write-ins,6,,,,,,,,,,,,,,,,,
York,Washington Township,U.S. House,10,,Write-ins,3,,,,,,,,,,,,,,,,,
York,West Manchester Township 1,U.S. House,10,,Write-ins,4,,,,,,,,,,,,,,,,,
York,West Manchester Township 2,U.S. House,10,,Write-ins,2,,,,,,,,,,,,,,,,,
York,West Manchester Township 3,U.S. House,10,,Write-ins,4,,,,,,,,,,,,,,,,,
York,West Manchester Township 4,U.S. House,10,,Write-ins,6,,,,,,,,,,,,,,,,,
York,West Manchester Township 5,U.S. House,10,,Write-ins,5,,,,,,,,,,,,,,,,,
York,York Township 1-1,U.S. House,10,,Write-ins,2,,,,,,,,,,,,,,,,,
York,York Township 1-2,U.S. House,10,,Write-ins,2,,,,,,,,,,,,,,,,,
York,York Township 1-3,U.S. House,10,,Write-ins,2,,,,,,,,,,,,,,,,,
York,York Township 3-1,U.S. House,10,,Write-ins,1,,,,,,,,,,,,,,,,,
York,York Township 3-2,U.S. House,10,,Write-ins,5,,,,,,,,,,,,,,,,,
York,York Township 3-3,U.S. House,10,,Write-ins,1,,,,,,,,,,,,,,,,,
York,York Township 4-1,U.S. House,10,,Write-ins,1,,,,,,,,,,,,,,,,,
York,York Township 4-2,U.S. House,10,,Write-ins,4,,,,,,,,,,,,,,,,,
York,York Township 4-3,U.S. House,10,,Write-ins,3,,,,,,,,,,,,,,,,,
York,York Township 5-1,U.S. House,10,,Write-ins,1,,,,,,,,,,,,,,,,,
York,York Township 5-2,U.S. House,10,,Write-ins,2,,,,,,,,,,,,,,,,,
York,York Township 5-3,U.S. House,10,,Write-ins,3,,,,,,,,,,,,,,,,,
York,Dillsburg Borough,U.S. House,10,,Write-ins,3,,,,,,,,,,,,,,,,,
York,Dover Borough,U.S. House,10,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Franklintown Borough,U.S. House,10,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Goldsboro Borough,U.S. House,10,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Lewisberry Borough,U.S. House,10,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Manchester Borough,U.S. House,10,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Mount Wolf Borough,U.S. House,10,,Write-ins,0,,,,,,,,,,,,,,,,,
York,North York Borough,U.S. House,10,,Write-ins,3,,,,,,,,,,,,,,,,,
York,Wellsville Borough,U.S. House,10,,Write-ins,0,,,,,,,,,,,,,,,,,
York,West York Borough 1,U.S. House,10,,Write-ins,2,,,,,,,,,,,,,,,,,
York,West York Borough 2,U.S. House,10,,Write-ins,3,,,,,,,,,,,,,,,,,
York,Yoe Borough,U.S. House,10,,Write-ins,4,,,,,,,,,,,,,,,,,
York,York Haven Borough,U.S. House,10,,Write-ins,1,,,,,,,,,,,,,,,,,
York,York City 1-0,U.S. House,10,,Write-ins,2,,,,,,,,,,,,,,,,,
York,York City 5-0,U.S. House,10,,Write-ins,4,,,,,,,,,,,,,,,,,
York,York City 6-0,U.S. House,10,,Write-ins,4,,,,,,,,,,,,,,,,,
York,York City 7-0,U.S. House,10,,Write-ins,3,,,,,,,,,,,,,,,,,
York,York City 8-0,U.S. House,10,,Write-ins,1,,,,,,,,,,,,,,,,,
York,York City 9-1,U.S. House,10,,Write-ins,5,,,,,,,,,,,,,,,,,
York,York City 9-2,U.S. House,10,,Write-ins,3,,,,,,,,,,,,,,,,,
York,York City 11-0,U.S. House,10,,Write-ins,3,,,,,,,,,,,,,,,,,
York,York City 12-1,U.S. House,10,,Write-ins,3,,,,,,,,,,,,,,,,,
York,York City 12-2,U.S. House,10,,Write-ins,0,,,,,,,,,,,,,,,,,
York,York City 12-3,U.S. House,10,,Write-ins,0,,,,,,,,,,,,,,,,,
York,York City 12-4,U.S. House,10,,Write-ins,1,,,,,,,,,,,,,,,,,
York,York City 13-0,U.S. House,10,,Write-ins,2,,,,,,,,,,,,,,,,,
York,York City 14-1,U.S. House,10,,Write-ins,1,,,,,,,,,,,,,,,,,
York,York City 14-2,U.S. House,10,,Write-ins,2,,,,,,,,,,,,,,,,,
York,York City 14-3,U.S. House,10,,Write-ins,5,,,,,,,,,,,,,,,,,
York,York City 15-0,U.S. House,10,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Chanceford Township 1,U.S. House,11,DEM,Sarah E. Hammond,335,,,,,,,,,,,,,,,,,
York,Chanceford Township 2,U.S. House,11,DEM,Sarah E. Hammond,89,,,,,,,,,,,,,,,,,
York,Chanceford Township 3,U.S. House,11,DEM,Sarah E. Hammond,191,,,,,,,,,,,,,,,,,
York,Codorus Township 1,U.S. House,11,DEM,Sarah E. Hammond,179,,,,,,,,,,,,,,,,,
York,Codorus Township 2,U.S. House,11,DEM,Sarah E. Hammond,196,,,,,,,,,,,,,,,,,
York,Codorus Township 3,U.S. House,11,DEM,Sarah E. Hammond,238,,,,,,,,,,,,,,,,,
York,East Hopewell Township,U.S. House,11,DEM,Sarah E. Hammond,367,,,,,,,,,,,,,,,,,
York,Fawn Township,U.S. House,11,DEM,Sarah E. Hammond,290,,,,,,,,,,,,,,,,,
York,Heidelberg Township,U.S. House,11,DEM,Sarah E. Hammond,410,,,,,,,,,,,,,,,,,
York,Hellam Township 1,U.S. House,11,DEM,Sarah E. Hammond,474,,,,,,,,,,,,,,,,,
York,Hellam Township 2,U.S. House,11,DEM,Sarah E. Hammond,542,,,,,,,,,,,,,,,,,
York,Hopewell Township,U.S. House,11,DEM,Sarah E. Hammond,876,,,,,,,,,,,,,,,,,
York,Jackson Township 1,U.S. House,11,DEM,Sarah E. Hammond,626,,,,,,,,,,,,,,,,,
York,Jackson Township 2,U.S. House,11,DEM,Sarah E. Hammond,703,,,,,,,,,,,,,,,,,
York,Lower Chanceford Township 1,U.S. House,11,DEM,Sarah E. Hammond,117,,,,,,,,,,,,,,,,,
York,Lower Chanceford Township 2,U.S. House,11,DEM,Sarah E. Hammond,154,,,,,,,,,,,,,,,,,
York,Lower Windsor Township 1,U.S. House,11,DEM,Sarah E. Hammond,183,,,,,,,,,,,,,,,,,
York,Lower Windsor Township 2,U.S. House,11,DEM,Sarah E. Hammond,386,,,,,,,,,,,,,,,,,
York,Lower Windsor Township 3,U.S. House,11,DEM,Sarah E. Hammond,442,,,,,,,,,,,,,,,,,
York,Manheim Township,U.S. House,11,DEM,Sarah E. Hammond,478,,,,,,,,,,,,,,,,,
York,North Codorus Township 1,U.S. House,11,DEM,Sarah E. Hammond,969,,,,,,,,,,,,,,,,,
York,North Codorus Township 2,U.S. House,11,DEM,Sarah E. Hammond,479,,,,,,,,,,,,,,,,,
York,North Hopewell Township,U.S. House,11,DEM,Sarah E. Hammond,309,,,,,,,,,,,,,,,,,
York,Paradise Township,U.S. House,11,DEM,Sarah E. Hammond,506,,,,,,,,,,,,,,,,,
York,Peach Bottom Township,U.S. House,11,DEM,Sarah E. Hammond,492,,,,,,,,,,,,,,,,,
York,Penn Township 1,U.S. House,11,DEM,Sarah E. Hammond,684,,,,,,,,,,,,,,,,,
York,Penn Township 2,U.S. House,11,DEM,Sarah E. Hammond,706,,,,,,,,,,,,,,,,,
York,Penn Township 3,U.S. House,11,DEM,Sarah E. Hammond,463,,,,,,,,,,,,,,,,,
York,Penn Township 4,U.S. House,11,DEM,Sarah E. Hammond,950,,,,,,,,,,,,,,,,,
York,Shrewsbury Township 1,U.S. House,11,DEM,Sarah E. Hammond,478,,,,,,,,,,,,,,,,,
York,Shrewsbury Township 2,U.S. House,11,DEM,Sarah E. Hammond,897,,,,,,,,,,,,,,,,,
York,Springfield Township,U.S. House,11,DEM,Sarah E. Hammond,1288,,,,,,,,,,,,,,,,,
York,West Manheim Township 1,U.S. House,11,DEM,Sarah E. Hammond,592,,,,,,,,,,,,,,,,,
York,West Manheim Township 2,U.S. House,11,DEM,Sarah E. Hammond,453,,,,,,,,,,,,,,,,,
York,West Manheim Township 3,U.S. House,11,DEM,Sarah E. Hammond,352,,,,,,,,,,,,,,,,,
York,Windsor Township 1,U.S. House,11,DEM,Sarah E. Hammond,1126,,,,,,,,,,,,,,,,,
York,Windsor Township 2,U.S. House,11,DEM,Sarah E. Hammond,486,,,,,,,,,,,,,,,,,
York,Windsor Township 3,U.S. House,11,DEM,Sarah E. Hammond,765,,,,,,,,,,,,,,,,,
York,Windsor Township 4,U.S. House,11,DEM,Sarah E. Hammond,923,,,,,,,,,,,,,,,,,
York,York Township 2-1,U.S. House,11,DEM,Sarah E. Hammond,386,,,,,,,,,,,,,,,,,
York,York Township 2-2,U.S. House,11,DEM,Sarah E. Hammond,266,,,,,,,,,,,,,,,,,
York,York Township 2-3,U.S. House,11,DEM,Sarah E. Hammond,546,,,,,,,,,,,,,,,,,
York,York Township 5-3,U.S. House,11,DEM,Sarah E. Hammond,161,,,,,,,,,,,,,,,,,
York,Cross Roads Borough,U.S. House,11,DEM,Sarah E. Hammond,54,,,,,,,,,,,,,,,,,
York,Dallastown Borough 1,U.S. House,11,DEM,Sarah E. Hammond,330,,,,,,,,,,,,,,,,,
York,Dallastown Borough 2,U.S. House,11,DEM,Sarah E. Hammond,336,,,,,,,,,,,,,,,,,
York,Delta Borough,U.S. House,11,DEM,Sarah E. Hammond,65,,,,,,,,,,,,,,,,,
York,East Prospect Borough,U.S. House,11,DEM,Sarah E. Hammond,123,,,,,,,,,,,,,,,,,
York,Fawn Grove Borough,U.S. House,11,DEM,Sarah E. Hammond,72,,,,,,,,,,,,,,,,,
York,Felton Borough,U.S. House,11,DEM,Sarah E. Hammond,36,,,,,,,,,,,,,,,,,
York,Glen Rock Borough,U.S. House,11,DEM,Sarah E. Hammond,374,,,,,,,,,,,,,,,,,
York,Hallam Borough,U.S. House,11,DEM,Sarah E. Hammond,535,,,,,,,,,,,,,,,,,
York,Hanover Borough 1,U.S. House,11,DEM,Sarah E. Hammond,677,,,,,,,,,,,,,,,,,
York,Hanover Borough 2,U.S. House,11,DEM,Sarah E. Hammond,735,,,,,,,,,,,,,,,,,
York,Hanover Borough 3,U.S. House,11,DEM,Sarah E. Hammond,456,,,,,,,,,,,,,,,,,
York,Hanover Borough 4,U.S. House,11,DEM,Sarah E. Hammond,497,,,,,,,,,,,,,,,,,
York,Hanover Borough 5,U.S. House,11,DEM,Sarah E. Hammond,453,,,,,,,,,,,,,,,,,
York,Jacobus Borough,U.S. House,11,DEM,Sarah E. Hammond,362,,,,,,,,,,,,,,,,,
York,Jefferson Borough,U.S. House,11,DEM,Sarah E. Hammond,98,,,,,,,,,,,,,,,,,
York,Loganville Borough,U.S. House,11,DEM,Sarah E. Hammond,267,,,,,,,,,,,,,,,,,
York,New Freedom Borough,U.S. House,11,DEM,Sarah E. Hammond,1092,,,,,,,,,,,,,,,,,
York,New Salem Borough,U.S. House,11,DEM,Sarah E. Hammond,145,,,,,,,,,,,,,,,,,
York,Railroad Borough,U.S. House,11,DEM,Sarah E. Hammond,36,,,,,,,,,,,,,,,,,
York,Red Lion Borough 1,U.S. House,11,DEM,Sarah E. Hammond,233,,,,,,,,,,,,,,,,,
York,Red Lion Borough 2,U.S. House,11,DEM,Sarah E. Hammond,337,,,,,,,,,,,,,,,,,
York,Red Lion Borough 3,U.S. House,11,DEM,Sarah E. Hammond,436,,,,,,,,,,,,,,,,,
York,Seven Valleys Borough,U.S. House,11,DEM,Sarah E. Hammond,75,,,,,,,,,,,,,,,,,
York,Shrewsbury Borough,U.S. House,11,DEM,Sarah E. Hammond,745,,,,,,,,,,,,,,,,,
York,Spring Grove Borough,U.S. House,11,DEM,Sarah E. Hammond,391,,,,,,,,,,,,,,,,,
York,Stewartstown Borough,U.S. House,11,DEM,Sarah E. Hammond,398,,,,,,,,,,,,,,,,,
York,Windsor Borough,U.S. House,11,DEM,Sarah E. Hammond,146,,,,,,,,,,,,,,,,,
York,Winterstown Borough,U.S. House,11,DEM,Sarah E. Hammond,68,,,,,,,,,,,,,,,,,
York,Wrightsville Borough 1,U.S. House,11,DEM,Sarah E. Hammond,96,,,,,,,,,,,,,,,,,
York,Wrightsville Borough 2,U.S. House,11,DEM,Sarah E. Hammond,109,,,,,,,,,,,,,,,,,
York,Wrightsville Borough 3,U.S. House,11,DEM,Sarah E. Hammond,149,,,,,,,,,,,,,,,,,
York,Yorkana Borough,U.S. House,11,DEM,Sarah E. Hammond,39,,,,,,,,,,,,,,,,,
York,Chanceford Township 1,U.S. House,11,REP,Lloyd K. Smucker,1214,,,,,,,,,,,,,,,,,
York,Chanceford Township 2,U.S. House,11,REP,Lloyd K. Smucker,492,,,,,,,,,,,,,,,,,
York,Chanceford Township 3,U.S. House,11,REP,Lloyd K. Smucker,802,,,,,,,,,,,,,,,,,
York,Codorus Township 1,U.S. House,11,REP,Lloyd K. Smucker,571,,,,,,,,,,,,,,,,,
York,Codorus Township 2,U.S. House,11,REP,Lloyd K. Smucker,629,,,,,,,,,,,,,,,,,
York,Codorus Township 3,U.S. House,11,REP,Lloyd K. Smucker,538,,,,,,,,,,,,,,,,,
York,East Hopewell Township,U.S. House,11,REP,Lloyd K. Smucker,1159,,,,,,,,,,,,,,,,,
York,Fawn Township,U.S. House,11,REP,Lloyd K. Smucker,1406,,,,,,,,,,,,,,,,,
York,Heidelberg Township,U.S. House,11,REP,Lloyd K. Smucker,1393,,,,,,,,,,,,,,,,,
York,Hellam Township 1,U.S. House,11,REP,Lloyd K. Smucker,1120,,,,,,,,,,,,,,,,,
York,Hellam Township 2,U.S. House,11,REP,Lloyd K. Smucker,1326,,,,,,,,,,,,,,,,,
York,Hopewell Township,U.S. House,11,REP,Lloyd K. Smucker,2358,,,,,,,,,,,,,,,,,
York,Jackson Township 1,U.S. House,11,REP,Lloyd K. Smucker,1684,,,,,,,,,,,,,,,,,
York,Jackson Township 2,U.S. House,11,REP,Lloyd K. Smucker,1643,,,,,,,,,,,,,,,,,
York,Lower Chanceford Township 1,U.S. House,11,REP,Lloyd K. Smucker,452,,,,,,,,,,,,,,,,,
York,Lower Chanceford Township 2,U.S. House,11,REP,Lloyd K. Smucker,656,,,,,,,,,,,,,,,,,
York,Lower Windsor Township 1,U.S. House,11,REP,Lloyd K. Smucker,481,,,,,,,,,,,,,,,,,
York,Lower Windsor Township 2,U.S. House,11,REP,Lloyd K. Smucker,1064,,,,,,,,,,,,,,,,,
York,Lower Windsor Township 3,U.S. House,11,REP,Lloyd K. Smucker,1588,,,,,,,,,,,,,,,,,
York,Manheim Township,U.S. House,11,REP,Lloyd K. Smucker,1635,,,,,,,,,,,,,,,,,
York,North Codorus Township 1,U.S. House,11,REP,Lloyd K. Smucker,2299,,,,,,,,,,,,,,,,,
York,North Codorus Township 2,U.S. House,11,REP,Lloyd K. Smucker,1511,,,,,,,,,,,,,,,,,
York,North Hopewell Township,U.S. House,11,REP,Lloyd K. Smucker,1270,,,,,,,,,,,,,,,,,
York,Paradise Township,U.S. House,11,REP,Lloyd K. Smucker,1692,,,,,,,,,,,,,,,,,
York,Peach Bottom Township,U.S. House,11,REP,Lloyd K. Smucker,2057,,,,,,,,,,,,,,,,,
York,Penn Township 1,U.S. House,11,REP,Lloyd K. Smucker,1396,,,,,,,,,,,,,,,,,
York,Penn Township 2,U.S. House,11,REP,Lloyd K. Smucker,1674,,,,,,,,,,,,,,,,,
York,Penn Township 3,U.S. House,11,REP,Lloyd K. Smucker,840,,,,,,,,,,,,,,,,,
York,Penn Township 4,U.S. House,11,REP,Lloyd K. Smucker,2171,,,,,,,,,,,,,,,,,
York,Shrewsbury Township 1,U.S. House,11,REP,Lloyd K. Smucker,1152,,,,,,,,,,,,,,,,,
York,Shrewsbury Township 2,U.S. House,11,REP,Lloyd K. Smucker,1723,,,,,,,,,,,,,,,,,
York,Springfield Township,U.S. House,11,REP,Lloyd K. Smucker,2281,,,,,,,,,,,,,,,,,
York,West Manheim Township 1,U.S. House,11,REP,Lloyd K. Smucker,1249,,,,,,,,,,,,,,,,,
York,West Manheim Township 2,U.S. House,11,REP,Lloyd K. Smucker,1012,,,,,,,,,,,,,,,,,
York,West Manheim Township 3,U.S. House,11,REP,Lloyd K. Smucker,1229,,,,,,,,,,,,,,,,,
York,Windsor Township 1,U.S. House,11,REP,Lloyd K. Smucker,2148,,,,,,,,,,,,,,,,,
York,Windsor Township 2,U.S. House,11,REP,Lloyd K. Smucker,1471,,,,,,,,,,,,,,,,,
York,Windsor Township 3,U.S. House,11,REP,Lloyd K. Smucker,1589,,,,,,,,,,,,,,,,,
York,Windsor Township 4,U.S. House,11,REP,Lloyd K. Smucker,1823,,,,,,,,,,,,,,,,,
York,York Township 2-1,U.S. House,11,REP,Lloyd K. Smucker,727,,,,,,,,,,,,,,,,,
York,York Township 2-2,U.S. House,11,REP,Lloyd K. Smucker,594,,,,,,,,,,,,,,,,,
York,York Township 2-3,U.S. House,11,REP,Lloyd K. Smucker,953,,,,,,,,,,,,,,,,,
York,York Township 5-3,U.S. House,11,REP,Lloyd K. Smucker,283,,,,,,,,,,,,,,,,,
York,Cross Roads Borough,U.S. House,11,REP,Lloyd K. Smucker,260,,,,,,,,,,,,,,,,,
York,Dallastown Borough 1,U.S. House,11,REP,Lloyd K. Smucker,519,,,,,,,,,,,,,,,,,
York,Dallastown Borough 2,U.S. House,11,REP,Lloyd K. Smucker,667,,,,,,,,,,,,,,,,,
York,Delta Borough,U.S. House,11,REP,Lloyd K. Smucker,261,,,,,,,,,,,,,,,,,
York,East Prospect Borough,U.S. House,11,REP,Lloyd K. Smucker,365,,,,,,,,,,,,,,,,,
York,Fawn Grove Borough,U.S. House,11,REP,Lloyd K. Smucker,212,,,,,,,,,,,,,,,,,
York,Felton Borough,U.S. House,11,REP,Lloyd K. Smucker,222,,,,,,,,,,,,,,,,,
York,Glen Rock Borough,U.S. House,11,REP,Lloyd K. Smucker,701,,,,,,,,,,,,,,,,,
York,Hallam Borough,U.S. House,11,REP,Lloyd K. Smucker,840,,,,,,,,,,,,,,,,,
York,Hanover Borough 1,U.S. House,11,REP,Lloyd K. Smucker,1008,,,,,,,,,,,,,,,,,
York,Hanover Borough 2,U.S. House,11,REP,Lloyd K. Smucker,1363,,,,,,,,,,,,,,,,,
York,Hanover Borough 3,U.S. House,11,REP,Lloyd K. Smucker,805,,,,,,,,,,,,,,,,,
York,Hanover Borough 4,U.S. House,11,REP,Lloyd K. Smucker,658,,,,,,,,,,,,,,,,,
York,Hanover Borough 5,U.S. House,11,REP,Lloyd K. Smucker,748,,,,,,,,,,,,,,,,,
York,Jacobus Borough,U.S. House,11,REP,Lloyd K. Smucker,707,,,,,,,,,,,,,,,,,
York,Jefferson Borough,U.S. House,11,REP,Lloyd K. Smucker,251,,,,,,,,,,,,,,,,,
York,Loganville Borough,U.S. House,11,REP,Lloyd K. Smucker,508,,,,,,,,,,,,,,,,,
York,New Freedom Borough,U.S. House,11,REP,Lloyd K. Smucker,1986,,,,,,,,,,,,,,,,,
York,New Salem Borough,U.S. House,11,REP,Lloyd K. Smucker,326,,,,,,,,,,,,,,,,,
York,Railroad Borough,U.S. House,11,REP,Lloyd K. Smucker,66,,,,,,,,,,,,,,,,,
York,Red Lion Borough 1,U.S. House,11,REP,Lloyd K. Smucker,486,,,,,,,,,,,,,,,,,
York,Red Lion Borough 2,U.S. House,11,REP,Lloyd K. Smucker,564,,,,,,,,,,,,,,,,,
York,Red Lion Borough 3,U.S. House,11,REP,Lloyd K. Smucker,769,,,,,,,,,,,,,,,,,
York,Seven Valleys Borough,U.S. House,11,REP,Lloyd K. Smucker,186,,,,,,,,,,,,,,,,,
York,Shrewsbury Borough,U.S. House,11,REP,Lloyd K. Smucker,1559,,,,,,,,,,,,,,,,,
York,Spring Grove Borough,U.S. House,11,REP,Lloyd K. Smucker,752,,,,,,,,,,,,,,,,,
York,Stewartstown Borough,U.S. House,11,REP,Lloyd K. Smucker,833,,,,,,,,,,,,,,,,,
York,Windsor Borough,U.S. House,11,REP,Lloyd K. Smucker,364,,,,,,,,,,,,,,,,,
York,Winterstown Borough,U.S. House,11,REP,Lloyd K. Smucker,268,,,,,,,,,,,,,,,,,
York,Wrightsville Borough 1,U.S. House,11,REP,Lloyd K. Smucker,201,,,,,,,,,,,,,,,,,
York,Wrightsville Borough 2,U.S. House,11,REP,Lloyd K. Smucker,229,,,,,,,,,,,,,,,,,
York,Wrightsville Borough 3,U.S. House,11,REP,Lloyd K. Smucker,300,,,,,,,,,,,,,,,,,
York,Yorkana Borough,U.S. House,11,REP,Lloyd K. Smucker,99,,,,,,,,,,,,,,,,,
York,Chanceford Township 1,U.S. House,11,,Write-ins,5,,,,,,,,,,,,,,,,,
York,Chanceford Township 2,U.S. House,11,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Chanceford Township 3,U.S. House,11,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Codorus Township 1,U.S. House,11,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Codorus Township 2,U.S. House,11,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Codorus Township 3,U.S. House,11,,Write-ins,0,,,,,,,,,,,,,,,,,
York,East Hopewell Township,U.S. House,11,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Fawn Township,U.S. House,11,,Write-ins,3,,,,,,,,,,,,,,,,,
York,Heidelberg Township,U.S. House,11,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Hellam Township 1,U.S. House,11,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Hellam Township 2,U.S. House,11,,Write-ins,3,,,,,,,,,,,,,,,,,
York,Hopewell Township,U.S. House,11,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Jackson Township 1,U.S. House,11,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Jackson Township 2,U.S. House,11,,Write-ins,2,,,,,,,,,,,,,,,,,
York,Lower Chanceford Township 1,U.S. House,11,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Lower Chanceford Township 2,U.S. House,11,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Lower Windsor Township 1,U.S. House,11,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Lower Windsor Township 2,U.S. House,11,,Write-ins,3,,,,,,,,,,,,,,,,,
York,Lower Windsor Township 3,U.S. House,11,,Write-ins,6,,,,,,,,,,,,,,,,,
York,Manheim Township,U.S. House,11,,Write-ins,3,,,,,,,,,,,,,,,,,
York,North Codorus Township 1,U.S. House,11,,Write-ins,11,,,,,,,,,,,,,,,,,
York,North Codorus Township 2,U.S. House,11,,Write-ins,3,,,,,,,,,,,,,,,,,
York,North Hopewell Township,U.S. House,11,,Write-ins,3,,,,,,,,,,,,,,,,,
York,Paradise Township,U.S. House,11,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Peach Bottom Township,U.S. House,11,,Write-ins,1,,,,,,,,,,,,,,,,,
York,Penn Township 1,U.S. House,11,,Write-ins,0,,,,,,,,,,,,,,,,,
York,Penn Township 2,U.S. House,11,,Write-ins,5,,,,,,,,,,,,,,,,,
