county,office,district,party,candidate,election_day,mail,provisional,votes
Montgomery,Limerick Township Auditor,,DEM,CHERYL WALRAVEN,3681,1898,22,5601
Montgomery,Lower Frederick Township Supervisor,,DEM,CRISTAL GERENA,681,282,3,966
Montgomery,Lower Frederick Township Supervisor,,DEM,DAN ORFE,726,290,3,1019
Montgomery,Lower Frederick Township Supervisor,,REP,KATIE LEWIS,751,96,1,848
Montgomery,Lower Frederick Township Supervisor,,REP,BOB BURNS,638,89,1,728
Montgomery,Lower Frederick Township Tax Collector,,DEM/REP,JOSH EMBREE,1330,349,3,1682
Montgomery,Lower Frederick Township Auditor,,DEM,PAULA GOFF,941,345,3,1289
Montgomery,Lower Gwynedd Township Supervisor,,DEM,DANIELLE A DUCKETT,1885,1536,29,3450
Montgomery,Lower Gwynedd Township Supervisor,,DEM,ANDREA BROCKWAY,1791,1483,28,3302
Montgomery,Lower Gwynedd Township Supervisor,,REP,VINCENT SMALL,1377,336,13,1726
Montgomery,Lower Gwynedd Township Supervisor,,REP,ERIC HOLMQUIST,1350,326,12,1688
Montgomery,Lower Gwynedd Township Tax Collector,,DEM/REP,NATALIE CORMIER,2663,1738,37,4438
Montgomery,Lower Gwynedd Township Auditor,,DEM,CATHLEEN C PAGANO,2280,1687,37,4004
Montgomery,Lower Gwynedd Township Auditor 4 Year Term,,WRITE-IN,EMILY VANNEMAN,609,30,6,645
Montgomery,Lower Gwynedd Township Auditor 4 Year Term,,DEM,MICHAEL DALY,845,604,20,1469
Montgomery,Lower Gwynedd Township Auditor 4 Year Term,,REP,PAUL W LILE JR,349,115,2,466
Montgomery,Lower Gwynedd Township Auditor 4 Year Term,,DEM,CHARLES B GREGORY,946,459,12,1417
Montgomery,Lower Gwynedd Township Auditor 4 Year Term,,REP,TAD WARD,152,61,2,215
Montgomery,Lower Gwynedd Township Auditor 4 Year Term,,DEM,CHRISTINE MCGUIRE,806,499,11,1316
Montgomery,Lower Gwynedd Township Auditor 4 Year Term,,DEM,CRAIG TIMBERLAKE,1261,564,12,1837
Montgomery,Lower Gwynedd Township Auditor 4 Year Term,,DEM/REP,SCOTT ZELOV,1058,510,19,1587
Montgomery,Lower Gwynedd Township Auditor 4 Year Term,,DEM,TODD SINAI,1203,588,10,1801
Montgomery,Lower Gwynedd Township Auditor 4 Year Term,,DEM,SHELBY SPARROW,1251,628,9,1888
Montgomery,Lower Gwynedd Township Auditor 4 Year Term,,REP,OZ SULTAN,162,50,2,214
Montgomery,Lower Merion Township Tax Collector,,DEM/REP,JANA LUNGER,15017,8069,213,23299
Montgomery,Lower Merion Township Tax Collector,,DEM,CHUCK MCDADE,284,122,2,408
Montgomery,Lower Merion Township Tax Collector,,REP,JOSEPH PACE,368,32,6,406
Montgomery,Lower Merion Township Tax Collector,,DEM,SETH LINEHAN,330,121,2,453
Montgomery,Lower Merion Township Tax Collector,,REP,JOSEPH A CANALE JR,456,52,0,508
Montgomery,Lower Merion Township Tax Collector,,DEM/REP,DENISE KURITZ,428,174,3,605
Montgomery,Lower Moreland Township Tax Collector,,DEM/REP,JANE ANN SAILE,3231,1125,31,4387
Montgomery,Lower Moreland Township Tax Collector,,DEM,EILEEN BAILEY,1401,893,19,2313
Montgomery,Lower Moreland Township Tax Collector,,DEM,JIM HUTCHINSON,1202,840,16,2058
Montgomery,Lower Moreland Township Tax Collector,,REP,EARL E SWAVELY JR,1265,270,2,1537
Montgomery,Lower Moreland Township Tax Collector,,REP,RAYMOND W LOPEZ,1147,243,2,1392
Montgomery,Lower Pottsgrove Township Tax Collector,,DEM/REP,JENNIFER V MARSTELLER,2520,1096,17,3633
Montgomery,Lower Providence Township Supervisor,,DEM,TERRI NEUFEGLISE,3375,2387,38,5800
Montgomery,Lower Providence Township Supervisor,,REP,KEIR MALONEY,2728,751,21,3500
Montgomery,Lower Providence Township Tax Collector,,DEM/REP,MICHAEL DEAL,4798,2751,51,7600
Montgomery,Lower Providence Township Auditor,,DEM/REP,GERALD A LAZZARO,4407,2443,51,6901
Montgomery,Lower Providence Township Auditor 2 Year Term,,DEM,RAY LOTFI,4189,2654,51,6894
Montgomery,Lower Salford Township Supervisor,,DEM,MARYBETH MORRELL,1933,1239,16,3188
Montgomery,Lower Salford Township Supervisor,,DEM,RUSSELL E ALDERFER,1884,1204,13,3101
Montgomery,Lower Salford Township Supervisor,,REP,CHRISTOPHER R CANAVAN,2445,493,13,2951
Montgomery,Lower Salford Township Supervisor,,REP,KARL B JANETKA,2258,442,12,2712
Montgomery,Lower Salford Township Tax Collector,,REP,DOUGLAS K SOUDER,3632,1238,22,4892
Montgomery,Lower Salford Township Auditor,,DEM,DENIS MCCALL,2018,1260,18,3296
Montgomery,Lower Salford Township Auditor,,REP,DAVID J SPAUSE,2356,456,11,2823
Montgomery,Marlborough Township Supervisor,,DEM,BRIAN DOREMUS,396,261,1,658
Montgomery,Marlborough Township Supervisor,,REP,BURTON SHIVE,550,110,2,662
Montgomery,Marlborough Township Tax Collector,,DEM/REP,MARY JACOBS,842,347,3,1192
Montgomery,Marlborough Township Auditor,,REP,ROBERT SHELDON,780,225,3,1008
Montgomery,Montgomery Township Supervisor,,DEM,BETH STAAB,3300,2762,54,6116
Montgomery,Montgomery Township Supervisor,,DEM,ERIC PELLETIER,3052,2632,47,5731
Montgomery,Montgomery Township Supervisor,,REP,STEVE FEDELE,2457,699,19,3175
Montgomery,Montgomery Township Supervisor,,REP,JOHN DALE,2353,718,16,3087
Montgomery,Montgomery Township Tax Collector,,DEM,TINA STOLL,2850,2319,50,5219
Montgomery,Montgomery Township Tax Collector,,REP,PATRICIA A GALLAGHER,3016,1168,25,4209
Montgomery,Montgomery Township Auditor,,DEM,WINTER MORRIS,3316,2769,54,6139
Montgomery,Montgomery Township Auditor,,REP,MIKE WOZNYJ,2585,745,21,3351
Montgomery,Narberth Borough Council,,DEM,CYNDI RICKARDS,1252,528,6,1786
Montgomery,Narberth Borough Council,,DEM,MICHAEL J SALMANSON,1207,534,6,1747
Montgomery,Narberth Borough Council,,DEM,JOSEPH STRATON,1216,530,6,1752
Montgomery,Narberth Borough Council,,DEM,FREDERIC BUSH,1127,508,5,1640
Montgomery,Narberth Borough Mayor,,DEM,DANA EDWARDS,1213,525,7,1745
Montgomery,Narberth Borough Tax Collector,,DEM,BILL SIPE,1360,571,6,1937
Montgomery,New Hanover Township Supervisor,,DEM,RUSSEL OISTER,1281,970,10,2261
Montgomery,New Hanover Township Supervisor,,REP,KURT D ZEBROWSKI,1518,349,3,1870
Montgomery,New Hanover Township Supervisor,,REP,JON S DETTERLINE,1393,337,3,1733
Montgomery,New Hanover Township Tax Collector,,DEM/REP,MOLLY BAUER,2785,1207,11,4003
Montgomery,New Hanover Township Auditor,,WRITE-IN,TYLER JACOBS,15,3,0,18
Montgomery,Norristown Council At-Large,,DEM,MYDERA ROBINSON,3071,1030,18,4119
Montgomery,Norristown Council At-Large,,DEM,DAVID MCMAHON,2393,907,13,3313
Montgomery,Norristown Council Ward 1,,DEM,RASHAAD BATES,709,216,5,930
Montgomery,Norristown Council Ward 3,,DEM,DUSTIN S QUEENAN,887,337,5,1229
Montgomery,Norristown Council Ward 3,,UNA,ANA SANTOYO,236,58,3,297
Montgomery,North Wales Borough Council Ward 1,,DEM,MELANIE CATANESE,247,83,3,333
Montgomery,North Wales Borough Council Ward 1 2 Year Term,,DEM,CANDACE ANDERSON,235,81,3,319
Montgomery,North Wales Borough Council Ward 2,,DEM,SUSAN MANNING,211,64,1,276
Montgomery,North Wales Borough Council Ward 2,,DEM,ALEXANDER GROCE,187,61,0,248
Montgomery,North Wales Borough Council Ward 3,,DEM,ANJI FAZIO,262,82,0,344
Montgomery,North Wales Borough Council Ward 3,,DEM,SALLY NEIDERHISER,254,82,0,336
Montgomery,North Wales Borough Council Ward 3,,REP,GREG D'ANGELO,156,29,0,185
Montgomery,North Wales Borough Council Ward 3 2 Year Term,,DEM,STAR LITTLE,329,90,0,419
Montgomery,North Wales Borough Mayor,,DEM,NEIL MCDEVITT,654,217,3,874
Montgomery,North Wales Borough Mayor,,REP,GREG D'ANGELO,368,45,1,414
Montgomery,North Wales Borough Tax Collector,,DEM,TIMOTHY W WEIR,868,254,4,1126
Montgomery,Pennsburg Borough Council,,DEM,EILEEN FIELDS,338,160,4,502
Montgomery,Pennsburg Borough Council,,REP,KEITH GOODWIN,342,57,0,399
Montgomery,Pennsburg Borough Council,,REP,BRIAN F KILPATRICK JR,354,50,0,404
Montgomery,Pennsburg Borough Council,,REP,WAYNE STEVENS,333,50,0,383
Montgomery,Pennsburg Borough Council,,REP,MICHAEL MENSCH,346,65,0,411
Montgomery,Pennsburg Borough Mayor,,DEM/REP,BRIAN D MENTZER,544,138,3,685
Montgomery,Pennsburg Borough Tax Collector,,REP,PATRICIA ANN BAVER,565,140,3,708
Montgomery,Perkiomen Township Supervisor,,DEM,ADAM A DOYLE,1108,874,12,1994
Montgomery,Perkiomen Township Supervisor,,DEM,ALBERT CAMPION,956,807,10,1773
Montgomery,Perkiomen Township Supervisor,,REP,DIANE MELVILLE,902,250,2,1154
Montgomery,Perkiomen Township Supervisor 4 Year Term,,DEM,COREY HULSE,1361,941,13,2315
Montgomery,Perkiomen Township Tax Collector,,DEM,DAVID RUNYAN,1472,969,13,2454
Montgomery,Perkiomen Township Auditor,,REP,DENISE MCCAFFERTY,1376,622,6,2004
Montgomery,Plymouth Township Council At-Large,,DEM,CHRISTOPHER MANERO,3343,1480,18,4841
Montgomery,Plymouth Township Council Ward 1,,DEM,WILLIAM J WINCHESTER JR,740,332,6,1078
Montgomery,Plymouth Township Council Ward 3,,DEM/REP,LYNNE VISCIO,1089,533,7,1629
Montgomery,Pottstown Borough Council Ward 1,,DEM,RYAN R PROCSAL,265,87,2,354
Montgomery,Pottstown Borough Council Ward 3,,DEM,RAYMOND ROSE,461,199,2,662
Montgomery,Pottstown Borough Council Ward 5,,DEM/REP,JOSHUA KAGI,341,152,3,496
Montgomery,Pottstown Borough Council Ward 7,,DEM,JOE KIRKLAND,517,150,1,668
Montgomery,Pottstown Borough Mayor,,DEM,STEPHANIE A HENRICK,2352,976,10,3338
Montgomery,Pottstown Borough Mayor,,REP,JARRED HARING,1450,245,5,1700
Montgomery,Pottstown Borough Tax Collector,,DEM/REP,TIFFANI MCKEE,3120,1093,12,4225
Montgomery,Red Hill Borough Council,,DEM,MARY CHATTIN,267,204,4,475
Montgomery,Red Hill Borough Council,,REP,KIMBERLY GERY,314,80,3,397
Montgomery,Red Hill Borough Council,,REP,CARLY GEBHARD,298,74,2,374
Montgomery,Red Hill Borough Council,,WRITE-IN,WILLIAM GEBHARD,26,1,0,27
Montgomery,Red Hill Borough Mayor,,REP,DAVID SCHIFFGENS,407,145,2,554
Montgomery,Red Hill Borough Tax Collector,,DEM/REP,LORI HORNING,415,224,4,643
Montgomery,Rockledge Borough Council,,DEM,JOSEPH L DENELSBECK,434,127,3,564
Montgomery,Rockledge Borough Council,,DEM,GREG LAW,356,129,3,488
Montgomery,Rockledge Borough Council,,REP,VINCENT M MENNITI JR,408,48,2,458
Montgomery,Rockledge Borough Council,,REP,FRANK H ENDERLE,270,42,0,312
Montgomery,Rockledge Borough Council,,REP,CORY TONER,306,41,0,347
Montgomery,Rockledge Borough Council 2 Year Term,,REP,KATIE HOPKINS-TOFFLING,536,96,2,634
Montgomery,Rockledge Borough Mayor,,DEM/REP,BRIAN CORRIGAN,654,135,3,792
Montgomery,Rockledge Borough Tax Collector,,REP,ALBERT W WARTMAN,633,129,2,764
Montgomery,Royersford Borough Council,,DEM,AMY DEMCHIK,741,301,3,1045
Montgomery,Royersford Borough Council,,DEM,DANA MATHES,688,287,1,976
Montgomery,Royersford Borough Council,,DEM,MATT STEHMAN,695,277,2,974
Montgomery,Royersford Borough Council,,DEM,ANIL DHAM,675,266,2,943
Montgomery,Royersford Borough Mayor,,DEM,ALEXANDRA METRICARTI,806,313,2,1121
Montgomery,Royersford Borough Tax Collector,,DEM,AMY BILLETTA,852,319,2,1173
Montgomery,Salford Township Supervisor,,REP,BARBARA LYNCH,808,129,0,937
Montgomery,Salford Township Tax Collector,,REP,BARBARA KLINGERMAN,838,143,0,981
Montgomery,Salford Township Auditor,,REP,GEORGE WITMAYER,807,129,0,936
Montgomery,Schwenksville Borough Council,,DEM,SARAH KNICKERBOCKER,185,72,3,260
Montgomery,Schwenksville Borough Council,,REP,THOMAS SLATER,143,22,1,166
Montgomery,Schwenksville Borough Council 2 Year Term,,REP,ADAM SLATER,196,37,2,235
Montgomery,Schwenksville Borough Mayor,,DEM,DEBRA SVENKESON,209,73,3,285
Montgomery,Schwenksville Borough Tax Collector,,DEM/REP,THOMAS LACONIS,246,77,3,326
Montgomery,Skippack Township Supervisor,,DEM,KAREN LYNCH,1429,1138,12,2579
Montgomery,Skippack Township Supervisor,,DEM,JUSTIN GLENNON,1250,1038,11,2299
Montgomery,Skippack Township Supervisor,,REP,PAUL FOX,1711,470,11,2192
Montgomery,Skippack Township Supervisor,,REP,TOM DESILETS,1610,426,11,2047
Montgomery,Skippack Township Tax Collector,,DEM,MARIAN VALEVAS,1241,920,9,2170
Montgomery,Skippack Township Tax Collector,,REP,LAURIE AUGUSTINE,1831,627,17,2475
Montgomery,Skippack Township Auditor,,DEM,SARA WEISS,1478,1146,12,2636
Montgomery,Skippack Township Auditor,,REP,SARAH MCCORMICK,1650,440,12,2102
Montgomery,Souderton Borough Council Ward 1,,DEM,STEPHANIE CROSS,323,110,0,433
Montgomery,Souderton Borough Council Ward 1,,DEM,ANDY RICHTER,319,112,0,431
Montgomery,Souderton Borough Council Ward 1,,REP,THOMAS MCINTYRE,303,33,0,336
Montgomery,Souderton Borough Council Ward 1,,REP,BEN RANDALL,301,30,0,331
Montgomery,Souderton Borough Council Ward 2,,DEM,RACHEL MACKEY,317,98,2,417
Montgomery,Souderton Borough Council Ward 2,,REP,BRYAN ARMENTROUT,263,32,0,295
Montgomery,Souderton Borough Council Ward 3,,DEM,DANIEL BENCSIK,267,74,1,342
Montgomery,Souderton Borough Council Ward 3,,REP,STEPHANIE HALL,233,19,0,252
Montgomery,Souderton Borough Mayor,,DEM/REP,DAN YOCUM,1480,326,3,1809
Montgomery,Souderton Borough Tax Collector,,REP,PATRICIA M ROBERTS,1293,204,1,1498
Montgomery,Souderton Borough Tax Collector,,DEM,SUSANNA RATSAVONG,910,363,6,1279
Montgomery,Souderton Borough Tax Collector,,DEM,ROBERT GOLDBERG,591,246,4,841
Montgomery,Souderton Borough Tax Collector,,DEM,THAD KIRK,561,209,2,772
Montgomery,Souderton Borough Tax Collector,,REP,MICHELE CHESAITIS,349,31,1,381
Montgomery,Springfield Township Tax Collector,,DEM/REP,JOELLE KLEINMAN,6037,2202,45,8284
Montgomery,Telford Borough Council,,DEM,LAUREN GEITZ,316,127,2,445
Montgomery,Telford Borough Council,,DEM,JOHN A TAYLOR,298,124,3,425
Montgomery,Telford Borough Council,,DEM,JOHN WILLIAM RALSTON,283,121,2,406
Montgomery,Telford Borough Council,,REP,LINDSAY ROSSI,281,31,1,313
Montgomery,Telford Borough Council,,REP,ROBERT JACOBUS,271,28,1,300
Montgomery,Telford Borough Council,,REP,TERESA RIXON,268,33,0,301
Montgomery,Telford Borough Council 2 Year Term,,REP,ROBERT SPARKS,420,76,1,497
Montgomery,Telford Borough Mayor,,REP,JERRY GURETSE,458,86,1,545
Montgomery,Telford Borough Tax Collector,,REP,JOHN R FENSTERMACHER,484,99,1,584
Montgomery,Towamencin Township Supervisor,,DEM,COURTNEY MORGAN,2558,1634,28,4220
Montgomery,Towamencin Township Supervisor,,DEM,VANESSA GAYNOR,2479,1581,28,4088
Montgomery,Towamencin Township Supervisor,,REP,ANGELA C ILLINGWORTH,2457,542,9,3008
Montgomery,Towamencin Township Supervisor,,REP,CHRISTINA EPPOLITO,2483,565,11,3059
Montgomery,Towamencin Township Tax Collector,,DEM,CHRISTIAN FUSCO,2628,1644,28,4300
Montgomery,Towamencin Township Tax Collector,,REP,STEPHANIE GERMAN,2411,539,12,2962
Montgomery,Towamencin Township Auditor,,DEM,JOSEPH RUMSEY,2673,1666,29,4368
Montgomery,Towamencin Township Auditor,,REP,LYNN S FOX,2488,544,12,3044
Montgomery,Trappe Borough Council,,DEM,HEATHER GUSTAFSON,550,368,11,929
Montgomery,Trappe Borough Council,,DEM,ERIC FABISZEWSKI,520,348,9,877
Montgomery,Trappe Borough Council,,DEM,BEN RATKIEWICZ,522,356,9,887
Montgomery,Trappe Borough Council,,DEM,LIZ CADY,519,352,10,881
Montgomery,Trappe Borough Council,,REP,ERIN WISMER,539,169,7,715
Montgomery,Trappe Borough Council,,REP,JULIE BECHTEL,538,167,4,709
Montgomery,Trappe Borough Council,,REP,THERESA PAMMER,533,165,5,703
Montgomery,Trappe Borough Council,,REP,DAVID DAVIS,522,167,4,693
Montgomery,Trappe Borough Mayor,,DEM,HEATHER BLUMENTHAL,553,359,10,922
Montgomery,Trappe Borough Mayor,,REP,MATTHEW G WISMER,548,178,7,733
Montgomery,Trappe Borough Tax Collector,,DEM/REP,GRETCHEN E LAWSON,994,480,17,1491
Montgomery,Trappe Borough Tax Collector,,DEM,MEREDITH FERLEGER,860,455,8,1323
Montgomery,Trappe Borough Tax Collector,,DEM,IRA S TACKEL,973,423,4,1400
Montgomery,Trappe Borough Tax Collector,,DEM,ALYSON FRITZGES,867,395,4,1266
Montgomery,Upper Dublin Township Tax Collector,,DEM,MICHAEL E KLEIN,5712,3135,48,8895
Montgomery,Upper Dublin Township Tax Collector,,REP,GINNY CAIRO-VITELLA,2486,497,9,2992
Montgomery,Upper Frederick Township Supervisor,,DEM,WILLIAM KARAFFA,528,268,0,796
Montgomery,Upper Frederick Township Supervisor,,REP,STEVE ONEILL,412,117,2,531
Montgomery,Upper Frederick Township Tax Collector,,DEM,DENEEN RHOADS-KRATZ,432,236,0,668
Montgomery,Upper Frederick Township Tax Collector,,REP,MICHELLE R HANSON,516,148,2,666
Montgomery,Upper Frederick Township Auditor,,DEM,WAYNE DUBS,314,262,0,576
Montgomery,Upper Frederick Township Auditor,,REP,SANDRA PHILLIPS,625,127,2,754
Montgomery,Upper Frederick Township Auditor,,DEM,DENISE HULL,2505,1749,22,4276
Montgomery,Upper Frederick Township Auditor,,DEM,LIZ MCNANEY,2443,1729,23,4195
Montgomery,Upper Frederick Township Auditor,,REP,VIRAF JACOB,1480,429,6,1915
Montgomery,Upper Frederick Township Auditor,,REP,DENNIS DARR,1581,450,7,2038
Montgomery,Upper Gwynedd Township Tax Collector,,DEM,ERICA KOEBERT,2606,1815,23,4444
Montgomery,Upper Gwynedd Township Tax Collector,,REP,WENDY BEATTY-BURG,1563,428,7,1998
Montgomery,Upper Hanover Township Supervisor,,REP,TIMOTHY WOODWARD SR,1587,454,3,2044
Montgomery,Upper Hanover Township Tax Collector,,DEM/REP,JENNI WOLFE,1742,696,4,2442
Montgomery,Upper Merion Township Supervisor,,DEM/REP,TINA GARZILLO,5965,2816,66,8847
Montgomery,Upper Merion Township Tax Collector,,DEM/REP,EVELYN ANKERS,6251,2935,68,9254
Montgomery,Upper Merion Township Auditor,,DEM,RHONDA COHEN,5716,2854,67,8637
Montgomery,Upper Merion Township Auditor,,DEM,JAY SILVERMAN,633,271,4,908
Montgomery,Upper Merion Township Auditor,,REP,RICHARD HAYWARD SR,342,53,1,396
Montgomery,Upper Merion Township Auditor,,DEM/REP,SANDRA RICHMAN,565,249,7,821
Montgomery,Upper Merion Township Auditor,,DEM/REP,CLIFTON KIP MCFATRIDGE,685,220,5,910
Montgomery,Upper Merion Township Auditor,,,DEM,456,257,2,715
Montgomery,Upper Merion Township Auditor,,REP,R SAMUEL VALENZA,521,123,2,646
Montgomery,Upper Merion Township Auditor,,DEM,SARAH BYRNES,464,225,3,692
Montgomery,Upper Merion Township Auditor,,REP,SANDY MADONNA,474,73,2,549
Montgomery,Upper Moreland Township Tax Collector,,DEM,ALEX LEVY,3738,1747,26,5511
Montgomery,Upper Moreland Township Tax Collector,,REP,FREDERICK DOLLINGER,2135,340,9,2484
Montgomery,Upper Moreland Township Tax Collector,,DEM,TYRONE ROBINSON,674,392,5,1071
Montgomery,Upper Moreland Township Tax Collector,,DEM,ELWOOD TAYLOR,600,389,3,992
Montgomery,Upper Moreland Township Tax Collector,,DEM,ALBERT C LEACH,593,374,4,971
Montgomery,Upper Moreland Township Tax Collector,,REP,TOM ZEIGLER,760,145,6,911
Montgomery,Upper Moreland Township Tax Collector,,REP,TINA MCINTYRE,713,158,6,877
Montgomery,Upper Moreland Township Tax Collector,,REP,DAVID O MORRIS,698,132,6,836
Montgomery,Upper Pottsgrove Township Tax Collector,,DEM/REP,DIANE M DELONG,1293,518,9,1820
Montgomery,Upper Providence Township Supervisor,,DEM,WILLIAM STARLING,2823,2416,36,5275
Montgomery,Upper Providence Township Supervisor,,REP,CHRISTOPHER MORRIS,2552,791,16,3359
Montgomery,Upper Providence Township Tax Collector,,DEM/REP,JULIE MULLIN,4880,2973,45,7898
Montgomery,Upper Providence Township Auditor,,DEM,NICOLETTE MILHOLIN,2778,2420,36,5234
Montgomery,Upper Providence Township Auditor,,REP,KIM ANDERSON,2544,779,17,3340
Montgomery,Upper Salford Township Supervisor,,DEM/REP,KEVIN O'DONNELL,924,273,6,1203
Montgomery,Upper Salford Township Tax Collector,,DEM/REP,LORI F SMITH,963,308,6,1277
Montgomery,Upper Salford Township Auditor,,REP,LOUISE PULLEN,846,212,6,1064
Montgomery,West Conshohocken Borough Council,,DEM,RICHARD MARR,253,90,0,343
Montgomery,West Conshohocken Borough Council,,DEM,STEPHEN BLUMENTHAL,241,89,0,330
Montgomery,West Conshohocken Borough Council,,DEM,TARA GORNEY,261,90,0,351
Montgomery,West Conshohocken Borough Council,,REP,WALTER GLEBA,166,30,0,196
Montgomery,West Conshohocken Borough Council,,REP,GUY DAVIS,120,26,0,146
Montgomery,West Conshohocken Borough Council 2 Year Term,,DEM,TORI CONICELLO-EMERY,336,101,0,437
Montgomery,West Conshohocken Borough Mayor,,DEM/REP,DANELLE FOURNIER,368,113,0,481
Montgomery,West Conshohocken Borough Tax Collector,,DEM,JERRY CONICELLO,361,106,0,467
Montgomery,West Conshohocken Borough Tax Collector,,DEM,ROSEANNE MILAZZO,2489,1388,26,3903
Montgomery,West Conshohocken Borough Tax Collector,,DEM,MARTIN MILLER,2330,1339,19,3688
Montgomery,West Conshohocken Borough Tax Collector,,DEM,HAROLD HALBERT,2238,1296,19,3553
Montgomery,West Conshohocken Borough Tax Collector,,REP,AURORA STUSKI,1147,282,8,1437
Montgomery,West Conshohocken Borough Tax Collector,,REP,MARIA CAPALDI,1260,327,8,1595
Montgomery,West Conshohocken Borough Tax Collector,,REP,RON LABENSKI,1142,277,8,1427
Montgomery,West Norriton Township Tax Collector,,DEM/REP,MARTIN SHEEHAN,2948,1490,28,4466
Montgomery,West Norriton Township Tax Collector,,DEM,TIM VEY,356,120,0,476
Montgomery,West Norriton Township Tax Collector,,DEM,DANIEL PRICE,354,121,0,475
Montgomery,West Norriton Township Tax Collector,,DEM/REP,DENNIS N ARMS JR,337,75,0,412
Montgomery,West Norriton Township Tax Collector,,REP,STEVE MILLER,359,39,0,398
Montgomery,West Norriton Township Tax Collector,,REP,CHARLES H VALENTINE JR,234,35,0,269
Montgomery,West Pottsgrove Township Tax Collector,,DEM/REP,DANIELLE VAN HORN,667,156,0,823
Montgomery,Whitemarsh Township Supervisor,,DEM,MEGAN GRIFFIN-SHELLEY,3585,1960,34,5579
